CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_7D,COUNT_7D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
88,1,1.0,"Flagged due to: high 24-hour transaction volume sum (140,740,430.00), and high 24-hour transaction count (16 transfers), and sudden transaction volume spike (24h sum is 74.0% of 7d sum).","SUM_AMOUNT_24H (+2.0885), COUNT_24H (+1.8663), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6361)","SUM_AMOUNT_24H × COUNT_24H (+0.7025), COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6315), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.2699)","SUM_AMOUNT_24H: 140,740,430.00 → 37,899,986.96 (-102,840,443.04), COUNT_24H: 16.00 → 6.00 (-10.00)",Transfer,Outside_bank,2019-11-01,Fri,12,1,1600000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,140740430.0,16,190248690.0,32,8844481.102,4369996.853994491,363,0.03889746598194542,-1.441169318574772
88,1,0.8780349,"Flagged due to: high 24-hour transaction volume sum (59,895,525.00), and unusual transaction sequence position (transaction number: 4), and high 24-hour transaction count (8 transfers).","SUM_AMOUNT_24H (+2.0368), TRANS_NO (+0.7838), COUNT_24H (+0.6997)","TRANS_NO × SUM_AMOUNT_24H (+0.5578), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.4560), TRANS_NO × TRANS_AMOUNT_Z_SCORE (+0.2874)","SUM_AMOUNT_24H: 59,895,525.00 → 49,499,992.20 (-10,395,532.80), TRANS_NO: 4.00 → 3.00 (-1.00)",Transfer,Within_bank,2019-11-05,Tue,9,4,16780000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,59895525.0,8,289456455.0,42,8844481.102,4369996.853994491,363,0.03889746598194542,-1.441169318574772
88,1,1.0,"Flagged due to: high 24-hour transaction volume sum (73,862,000.00), and amount is 8.6x higher than customer's average transaction size, and high 24-hour transaction count (8 transfers).","SUM_AMOUNT_24H (+2.0095), TRANS_AMOUNT_Z_SCORE (+1.3325), COUNT_24H (+0.8986)","TRANS_NO × SUM_AMOUNT_24H (+0.5300), HIST_TRANS_COUNT × TRANS_AMOUNT_Z_SCORE (+0.4989), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.4732)","SUM_AMOUNT_24H: 73,862,000.00 → 19,999,972.06 (-53,862,027.94)",Transfer,Outside_bank,2019-11-06,Wed,9,5,37510000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,73862000.0,8,346538455.0,49,8844481.102,4369996.853994491,363,0.03889746598194542,-1.441169318574772
88,1,0.774085,"Flagged due to: high 24-hour transaction volume sum (70,282,000.00), and high 24-hour transaction count (8 transfers), and high 7-day transaction volume sum (359,738,455.00).","SUM_AMOUNT_24H (+2.0022), COUNT_24H (+0.9883), SUM_AMOUNT_7D (+0.5270)","HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.4757), SUM_AMOUNT_24H × COUNT_24H (+0.4446), SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.2470)","SUM_AMOUNT_24H: 70,282,000.00 → 49,499,942.88 (-20,782,057.12), COUNT_24H: 8.00 → 6.00 (-2.00), SUM_AMOUNT_7D: 359,738,455.00 → 174,297,926.43 (-185,440,528.57)",Transfer,Outside_bank,2019-11-06,Wed,10,2,13200000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,70282000.0,8,359738455.0,50,8844481.102,4369996.853994491,363,0.03889746598194542,-1.441169318574772
88,1,1.0,"Flagged due to: amount is 9.6x higher than customer's average transaction size, and unusual activity in feature 'HIST_TRANS_COUNT' (value: 363.0), and unusual transaction sequence position (transaction number: 6).","TRANS_AMOUNT_Z_SCORE (+1.6445), HIST_TRANS_COUNT (+0.9870), TRANS_NO (+0.9380)","HIST_TRANS_COUNT × TRANS_AMOUNT_Z_SCORE (+0.6107), TRANS_NO × SUM_AMOUNT_24H (+0.6098), TRANS_NO × TRANS_AMOUNT_Z_SCORE (+0.3468)","TRANS_AMOUNT_Z_SCORE: 9.61 → 2.83 (-6.78), HIST_TRANS_COUNT: 363.00 → 117.00 (-246.00)",Transfer,Outside_bank,2019-11-27,Wed,8,6,42000000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,45100000.0,4,57883900.0,6,8844481.102,4369996.853994491,363,0.03889746598194542,-1.441169318574772
88,1,1.0,"Flagged due to: amount is 12.9x higher than customer's average transaction size, and high 24-hour transaction volume sum (56,520,000.00), and unusual transaction sequence position (transaction number: 14).","TRANS_AMOUNT_Z_SCORE (+1.9616), SUM_AMOUNT_24H (+1.8654), TRANS_NO (+0.9068)","TRANS_NO × SUM_AMOUNT_24H (+0.5914), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.4969), HIST_TRANS_COUNT × TRANS_AMOUNT_Z_SCORE (+0.4574)","TRANS_AMOUNT_Z_SCORE: 12.93 → 2.21 (-10.72), SUM_AMOUNT_24H: 56,520,000.00 → 17,999,979.05 (-38,520,020.95)",Transfer,Outside_bank,2019-12-09,Mon,11,14,56520000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,56520000.0,1,96520000.0,2,8844481.102,4369996.853994491,363,0.03889746598194542,-1.441169318574772
88,1,1.0,"Flagged due to: high 24-hour transaction volume sum (58,600,000.00), and amount is 11.6x higher than customer's average transaction size, and unusual activity in feature 'HIST_TRANS_COUNT' (value: 363.0).","SUM_AMOUNT_24H (+1.7357), TRANS_AMOUNT_Z_SCORE (+1.6730), HIST_TRANS_COUNT (+0.8936)","TRANS_NO × SUM_AMOUNT_24H (+0.6095), HIST_TRANS_COUNT × TRANS_AMOUNT_Z_SCORE (+0.5810), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.4836)","SUM_AMOUNT_24H: 58,600,000.00 → 17,999,990.01 (-40,600,009.99), TRANS_AMOUNT_Z_SCORE: 11.58 → 2.21 (-9.37), HIST_TRANS_COUNT: 363.00 → 60.00 (-303.00)",Transfer,Outside_bank,2019-12-25,Wed,10,8,50600000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,58600000.0,3,61280000.0,11,8844481.102,4369996.853994491,363,0.03889746598194542,-1.441169318574772
331,1,0.84553796,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.509), and significant transaction amount digit deviation from Benford's Law (score: 0.0000), and transaction amount covers 3.4x their monthly average savings balance.","ACTIVITY_SEQ_RARITY (+2.9796), BENFORD_DEV (+0.2066), BALANCE_COVERAGE_RATIO (+0.1737)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.4741), HIST_AVG_TRANS_AMOUNT × ACTIVITY_SEQ_RARITY (+0.4054), TRANS_AMOUNT × ACTIVITY_SEQ_RARITY (+0.3615)",,Transfer,Outside_bank,2019-03-06,Wed,9,2,12000000.0,M,2019-01-16,1992-01-07,0,2019-01-25,BRANCH,1,SMS,12000000.0,1,12000000.0,1,3490298.725,6480000.0,3,0.0,-2.5092054678419475
331,1,0.5824732,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.509), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 3.0), and high transaction amount of 7,000,000.00.","ACTIVITY_SEQ_RARITY (+3.0550), HIST_TRANS_COUNT (+0.1841), TRANS_AMOUNT (+0.1832)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.4725), HIST_AVG_TRANS_AMOUNT × ACTIVITY_SEQ_RARITY (+0.4092), TRANS_AMOUNT × ACTIVITY_SEQ_RARITY (+0.3637)","TRANS_AMOUNT: 7,000,000.00 → 2,199,997.63 (-4,800,002.37)",Transfer,Within_bank,2019-03-19,Tue,10,1,7000000.0,M,2019-01-16,1992-01-07,0,2019-01-25,BRANCH,1,SMS,7000000.0,1,7440000.0,2,3490298.725,6480000.0,3,0.0,-2.5092054678419475
386,1,0.7752444,"Flagged due to: high 24-hour transaction volume sum (380,550,000.00), and amount is 22.6x higher than customer's average transaction size, and high 7-day transaction volume sum (383,615,000.00).","SUM_AMOUNT_24H (+3.3853), TRANS_AMOUNT_Z_SCORE (+1.0507), SUM_AMOUNT_7D (+0.3969)","SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (-0.4709), SUM_AMOUNT_7D × TRANS_AMOUNT_Z_SCORE (-0.2704), TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (-0.1633)","SUM_AMOUNT_24H: 380,550,000.00 → 366,019,741.53 (-14,530,258.47)",Transfer,Within_bank,2019-10-21,Mon,9,1,380000000.0,F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,380550000.0,2,383615000.0,5,114440623.53400001,16809085.8,70,0.0613514461431119,-1.0341287827195147
386,1,0.67226714,"Flagged due to: high 24-hour transaction volume sum (390,550,000.00), and high 7-day transaction volume sum (393,315,000.00), and sudden transaction volume spike (24h sum is 99.3% of 7d sum).","SUM_AMOUNT_24H (+3.6380), SUM_AMOUNT_7D (+0.6739), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2222)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.1454), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.1258), SUM_AMOUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.0825)","SUM_AMOUNT_24H: 390,550,000.00 → 366,019,948.83 (-24,530,051.17), SUM_AMOUNT_7D: 393,315,000.00 → 291,199,688.98 (-102,115,311.02), VELOCITY_RATIO_AMOUNT_24H_VS_7D: 0.99 → 0.62 (-0.37)",Transfer,Within_bank,2019-10-21,Mon,14,1,10000000.0,F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,390550000.0,3,393315000.0,5,114440623.53400001,16809085.8,70,0.0613514461431119,-1.0341287827195147
386,1,0.7535433,"Flagged due to: high 24-hour transaction volume sum (395,550,000.00), and high 7-day transaction volume sum (398,315,000.00), and sudden transaction volume spike (24h sum is 99.3% of 7d sum).","SUM_AMOUNT_24H (+3.6528), SUM_AMOUNT_7D (+0.6825), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2599)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.1438), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.1251), SUM_AMOUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.0847)","SUM_AMOUNT_24H: 395,550,000.00 → 366,019,626.84 (-29,530,373.16), SUM_AMOUNT_7D: 398,315,000.00 → 174,297,955.34 (-224,017,044.66)",Transfer,Within_bank,2019-10-21,Mon,15,1,5000000.0,F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,395550000.0,4,398315000.0,6,114440623.53400001,16809085.8,70,0.0613514461431119,-1.0341287827195147
386,1,0.97793424,"Flagged due to: high 24-hour transaction volume sum (396,300,000.00), and high 7-day transaction volume sum (399,065,000.00), and high 24-hour transaction count (5 transfers).","SUM_AMOUNT_24H (+3.6136), SUM_AMOUNT_7D (+0.6777), COUNT_24H (+0.3535)","SMS × COUNT_24H (-0.1512), SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.1388), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.1250)","SUM_AMOUNT_24H: 396,300,000.00 → 295,837,200.42 (-100,462,799.58), SUM_AMOUNT_7D: 399,065,000.00 → 174,297,706.62 (-224,767,293.38)",Transfer,Outside_bank,2019-10-21,Mon,17,1,750000.0,F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,396300000.0,5,399065000.0,7,114440623.53400001,16809085.8,70,0.0613514461431119,-1.0341287827195147
541,1,0.75274837,"Flagged due to: high 24-hour transaction volume sum (303,648,000.00), and amount is 9.3x higher than customer's average transaction size, and unusual activity in feature 'DAY_OF_WEEK' (value: 7.0).","SUM_AMOUNT_24H (+2.9018), TRANS_AMOUNT_Z_SCORE (+0.8596), DAY_OF_WEEK (+0.2103)","TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (-0.2206), HIST_TRANS_COUNT × TRANS_AMOUNT_Z_SCORE (-0.2084), SUM_AMOUNT_7D × TRANS_AMOUNT_Z_SCORE (-0.1938)","SUM_AMOUNT_24H: 303,648,000.00 → 295,837,413.23 (-7,810,586.77), TRANS_AMOUNT_Z_SCORE: 9.31 → 4.83 (-4.48)",Transfer,Outside_bank,2019-10-30,Wed,16,1,300000000.0,M,2019-09-17,1993-03-07,1,2019-09-27,BRANCH,1,SMART_OTP,303648000.0,2,310900000.0,3,71934426.34666668,32231818.181818184,11,0.4774746518588942,-1.1897779134924324
755,1,1.0,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.172), and unusual customer age profile (55 years old), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 2.0).","ACTIVITY_SEQ_RARITY (+3.0286), CUSTOMER_AGE (+0.7458), HIST_TRANS_COUNT (+0.7227)","CUSTOMER_AGE × HIST_TRANS_COUNT (+0.5474), HIST_TRANS_COUNT × SUM_AMOUNT_24H (+0.4654), SMS × ACTIVITY_SEQ_RARITY (+0.4457)",,Transfer,Outside_bank,2019-08-15,Thu,15,1,2500000.0,M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,2500000.0,1,2500000.0,1,228209.50416666665,2450000.0,2,0.0,-2.172453964726062
755,1,1.0,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.172), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 2.0), and unusual customer age profile (55 years old).","ACTIVITY_SEQ_RARITY (+3.0152), HIST_TRANS_COUNT (+0.8808), CUSTOMER_AGE (+0.8229)","CUSTOMER_AGE × HIST_TRANS_COUNT (+0.6014), HIST_TRANS_COUNT × SUM_AMOUNT_24H (+0.5483), SMS × ACTIVITY_SEQ_RARITY (+0.4664)",,Transfer,Outside_bank,2019-11-15,Fri,10,1,2400000.0,M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,2400000.0,1,2400000.0,1,228209.50416666665,2450000.0,2,0.0,-2.172453964726062
806,1,0.5803705,"Flagged due to: specific transaction type category (code: 1), and unusual activity in feature 'SMS' (value: 0.0), and unusual activity in feature 'TRANS_LV1' (value: 0.0).","TRANS_LV2 (+0.8778), SMS (+0.6206), TRANS_LV1 (+0.5343)","DAY_OF_WEEK × EB_REGISTER_CHANNEL (+0.6128), SUM_AMOUNT_24H × TRANS_LV2 (+0.2723), TENURE_DAYS × DAY_OF_WEEK (-0.2523)",,Payment,Credit_card_repayment,2019-12-25,Wed,11,1,6143000.0,M,2019-01-10,1993-01-15,0,2019-09-26,AUTO-JOB,0,SMART_OTP,6143000.0,1,6143000.0,1,125165.795,4261332.5,2,0.0,-1.303704609216112
850,1,0.5197706,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.054), and transaction amount covers 690.6x their monthly average savings balance, and high average savings balance (43,437.99).","ACTIVITY_SEQ_RARITY (+2.5845), BALANCE_COVERAGE_RATIO (+0.9131), HIST_AVG_CA_BALANCE (+0.3122)","SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.5381), ACTIVITY_SEQ_RARITY × BALANCE_COVERAGE_RATIO (-0.4141), HIST_AVG_TRANS_AMOUNT × ACTIVITY_SEQ_RARITY (+0.4027)",BALANCE_COVERAGE_RATIO: 690.64 → 195.78 (-494.86),Transfer,Outside_bank,2019-12-13,Fri,15,1,30000000.0,F,2019-09-30,1991-10-20,0,2019-09-30,BRANCH,1,SMART_OTP,30000000.0,1,30000000.0,1,43437.9875,30000000.0,1,0.0,-2.054342783442995
993,1,1.0,"Flagged due to: amount is 23.0x higher than customer's average transaction size, and specific transaction type category (code: 1), and unusual activity in feature 'TRANS_LV1' (value: 0.0).","TRANS_AMOUNT_Z_SCORE (+2.2568), TRANS_LV2 (+1.2241), TRANS_LV1 (+0.9672)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.9125), TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (+0.6673), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.4934)",TRANS_AMOUNT_Z_SCORE: 23.04 → 3.72 (-19.32),Payment,Credit_card_repayment,2019-09-10,Tue,14,1,40000000.0,M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,40100000.0,2,40100000.0,2,693916.224,1736383.142857143,42,0.347124829462778,-1.2768835070351365
1055,1,0.8813859,"Flagged due to: amount is 8.3x higher than customer's average transaction size, and unusual activity in feature 'TRANS_LV1' (value: 1.0), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 266.0).","TRANS_AMOUNT_Z_SCORE (+2.8091), TRANS_LV1 (+0.8911), HIST_TRANS_COUNT (+0.4225)","TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (+1.3878), TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.7255), SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (+0.6903)","TRANS_AMOUNT_Z_SCORE: 8.29 → 5.91 (-2.38), HIST_TRANS_COUNT: 266.00 → 13.00 (-253.00)",Topup,eWallet,2019-08-16,Fri,13,1,2000000.0,M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,2000000.0,1,2000000.0,1,234295.43000000002,241206.76691729322,266,0.12533806997742247,-1.1207954554043411
1134,1,0.56158066,"Flagged due to: high 24-hour transaction count (16 transfers), and sudden transaction volume spike (24h sum is 69.2% of 7d sum), and sudden transaction frequency spike (24h count is 80.0% of 7d count).","COUNT_24H (+2.3024), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6265), VELOCITY_RATIO_COUNT_24H_VS_7D (+0.5843)","COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.7207), COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.7123), HIST_AVG_TRANS_AMOUNT × COUNT_24H (+0.3293)","COUNT_24H: 16.00 → 13.00 (-3.00), VELOCITY_RATIO_AMOUNT_24H_VS_7D: 0.69 → 0.67 (-0.03)",Transfer,Within_bank,2019-10-19,Sat,8,1,900000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,9100000.0,16,13149000.0,20,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.56158066,"Flagged due to: high 24-hour transaction count (17 transfers), and sudden transaction volume spike (24h sum is 71.4% of 7d sum), and sudden transaction frequency spike (24h count is 81.0% of 7d count).","COUNT_24H (+2.3166), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6394), VELOCITY_RATIO_COUNT_24H_VS_7D (+0.5866)","COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.7583), COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.7123), HIST_AVG_TRANS_AMOUNT × COUNT_24H (+0.3302)","COUNT_24H: 17.00 → 13.00 (-4.00), VELOCITY_RATIO_AMOUNT_24H_VS_7D: 0.71 → 0.67 (-0.05)",Transfer,Outside_bank,2019-10-19,Sat,9,1,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,10100000.0,17,14149000.0,21,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.5470026,"Flagged due to: high 24-hour transaction count (18 transfers), and sudden transaction volume spike (24h sum is 75.2% of 7d sum), and sudden transaction frequency spike (24h count is 85.7% of 7d count).","COUNT_24H (+2.3133), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6713), VELOCITY_RATIO_COUNT_24H_VS_7D (+0.5887)","COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.7942), COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.7161), HIST_AVG_TRANS_AMOUNT × COUNT_24H (+0.3416)","COUNT_24H: 18.00 → 13.00 (-5.00), VELOCITY_RATIO_AMOUNT_24H_VS_7D: 0.75 → 0.67 (-0.09), VELOCITY_RATIO_COUNT_24H_VS_7D: 0.86 → 0.80 (-0.06)",Transfer,Within_bank,2019-10-19,Sat,12,1,500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,10600000.0,18,14100000.0,21,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (317,400,000.00), and high 24-hour transaction count (6 transfers), and high 7-day transaction volume sum (366,900,000.00).","SUM_AMOUNT_24H (+2.6110), COUNT_24H (+1.0885), SUM_AMOUNT_7D (+0.4249)","HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (-0.3242), COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2909), HIST_AVG_TRANS_AMOUNT × TRANS_LV2 (-0.2891)","SUM_AMOUNT_24H: 317,400,000.00 → 49,499,915.01 (-267,900,084.99), COUNT_24H: 6.00 → 5.00 (-1.00)",Payment,Credit_card_repayment,2019-06-24,Mon,22,2,22000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,317400000.0,6,366900000.0,8,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8376228017000888
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (473,200,000.00), and high 24-hour transaction count (6 transfers), and high 7-day transaction volume sum (543,700,000.00).","SUM_AMOUNT_24H (+3.2468), COUNT_24H (+1.0601), SUM_AMOUNT_7D (+0.5662)","HIST_AVG_TRANS_AMOUNT × TRANS_LV2 (-0.2893), SUM_AMOUNT_24H × TRANS_LV2 (-0.2831), COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2824)","SUM_AMOUNT_24H: 473,200,000.00 → 37,899,738.85 (-435,300,261.15)",Payment,Credit_card_repayment,2019-06-25,Tue,14,5,176800000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,473200000.0,6,543700000.0,9,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8376228017000888
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (573,200,000.00), and high 24-hour transaction count (7 transfers), and high 7-day transaction volume sum (643,700,000.00).","SUM_AMOUNT_24H (+4.1818), COUNT_24H (+1.0765), SUM_AMOUNT_7D (+0.8174)","COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.3186), HIST_AVG_TRANS_AMOUNT × TRANS_LV2 (-0.2893), SUM_AMOUNT_24H × TRANS_LV2 (-0.2771)","SUM_AMOUNT_24H: 573,200,000.00 → 49,499,900.21 (-523,700,099.79)",Payment,Credit_card_repayment,2019-06-25,Tue,15,1,100000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,573200000.0,7,643700000.0,10,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8376228017000888
1149,1,0.63780946,"Flagged due to: high 24-hour transaction volume sum (371,100,000.00), and high 7-day transaction volume sum (706,142,000.00), and unusual activity in feature 'TRANS_LV1' (value: 0.0).","SUM_AMOUNT_24H (+2.7823), SUM_AMOUNT_7D (+0.7556), TRANS_LV1 (+0.3021)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.3870), HIST_AVG_TRANS_AMOUNT × TRANS_LV2 (-0.2893), SUM_AMOUNT_24H × TRANS_LV2 (-0.2830)","SUM_AMOUNT_24H: 371,100,000.00 → 366,019,642.94 (-5,080,357.06), SUM_AMOUNT_7D: 706,142,000.00 → 325,912,611.08 (-380,229,388.92)",Payment,Credit_card_repayment,2019-07-05,Fri,17,2,58000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,371100000.0,4,706142000.0,8,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8376228017000888
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (403,360,000.00), and unusual activity in feature 'TRANS_LV1' (value: 0.0), and specific transaction type category (code: 1).","SUM_AMOUNT_24H (+2.9259), TRANS_LV1 (+0.4651), TRANS_LV2 (+0.3954)","SUM_AMOUNT_24H × TRANS_LV2 (-0.5098), TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4987), SUM_AMOUNT_7D × TRANS_AMOUNT_Z_SCORE (-0.4379)","SUM_AMOUNT_24H: 403,360,000.00 → 295,837,442.28 (-107,522,557.72)",Payment,Credit_card_repayment,2019-08-03,Sat,15,2,278560000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,403360000.0,3,596360000.0,5,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8376228017000888
1149,1,0.63958967,"Flagged due to: high 24-hour transaction volume sum (460,860,000.00), and high 7-day transaction volume sum (653,860,000.00), and unusual activity in feature 'TRANS_LV1' (value: 0.0).","SUM_AMOUNT_24H (+2.9201), SUM_AMOUNT_7D (+0.6668), TRANS_LV1 (+0.3681)","HIST_AVG_TRANS_AMOUNT × TRANS_LV2 (-0.2893), SUM_AMOUNT_24H × TRANS_LV2 (-0.2809), HIST_AVG_TRANS_AMOUNT × BALANCE_COVERAGE_RATIO (-0.2101)","SUM_AMOUNT_24H: 460,860,000.00 → 366,019,820.80 (-94,840,179.20), SUM_AMOUNT_7D: 653,860,000.00 → 325,912,670.75 (-327,947,329.25)",Payment,Credit_card_repayment,2019-08-03,Sat,17,1,57500000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,460860000.0,4,653860000.0,6,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8376228017000888
1149,1,0.5116821,"Flagged due to: high 24-hour transaction volume sum (312,947,000.00), and high 24-hour transaction count (6 transfers), and high 7-day transaction volume sum (758,347,000.00).","SUM_AMOUNT_24H (+2.0450), COUNT_24H (+0.8351), SUM_AMOUNT_7D (+0.7807)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.5022), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (-0.3691), HIST_AVG_TRANS_AMOUNT × TRANS_LV2 (-0.2893)","SUM_AMOUNT_24H: 312,947,000.00 → 295,837,486.18 (-17,109,513.82), SUM_AMOUNT_7D: 758,347,000.00 → 492,762,631.62 (-265,584,368.38)",Payment,Credit_card_repayment,2019-08-26,Mon,16,1,5000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,312947000.0,6,758347000.0,17,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8376228017000888
