CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_7D,COUNT_7D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
386,1,0.60546887,"Flagged due to: high 24-hour transaction volume sum (395,550,000.00), and high 7-day transaction volume sum (398,315,000.00), and sudden transaction volume spike (24h sum is 99.3% of 7d sum).","SUM_AMOUNT_24H (+4.2223), SUM_AMOUNT_7D (+0.3089), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.1566)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (+0.1676), BENFORD_DEV × SUM_AMOUNT_24H (+0.1013), HIST_TRANS_COUNT × SUM_AMOUNT_24H (+0.0963)","SUM_AMOUNT_24H: 395,550,000.00 → 366,019,626.84 (-29,530,373.16), SUM_AMOUNT_7D: 398,315,000.00 → 373,189,633.48 (-25,125,366.52)",Transfer,Within_bank,2019-10-21,Mon,15,1,5000000.0,F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,395550000.0,4,398315000.0,6,114440623.53400001,16809085.8,70,0.0613514461431119,-1.1726365957821143
386,1,0.83268696,"Flagged due to: high 24-hour transaction volume sum (396,300,000.00), and high 7-day transaction volume sum (399,065,000.00), and high 24-hour transaction count (5 transfers).","SUM_AMOUNT_24H (+4.2400), SUM_AMOUNT_7D (+0.3180), COUNT_24H (+0.2537)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (+0.1676), COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.1243), BENFORD_DEV × SUM_AMOUNT_24H (+0.1038)","SUM_AMOUNT_24H: 396,300,000.00 → 366,019,734.55 (-30,280,265.45), SUM_AMOUNT_7D: 399,065,000.00 → 131,697,792.72 (-267,367,207.28)",Transfer,Outside_bank,2019-10-21,Mon,17,1,750000.0,F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,396300000.0,5,399065000.0,7,114440623.53400001,16809085.8,70,0.0613514461431119,-1.1726365957821143
755,1,0.4707669,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.185), and unusual activity in feature 'SMS' (value: 0.0), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 2.0).","ACTIVITY_SEQ_RARITY (+2.3124), SMS (+0.8073), HIST_TRANS_COUNT (+0.8009)","SMS × ACTIVITY_SEQ_RARITY (+0.9877), HIST_TRANS_COUNT × SUM_AMOUNT_24H (+0.5787), HIST_AVG_TRANS_AMOUNT × ACTIVITY_SEQ_RARITY (-0.2703)",,Transfer,Outside_bank,2019-11-15,Fri,10,1,2400000.0,M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,2400000.0,1,2400000.0,1,228209.50416666665,2450000.0,2,0.0,-2.184743696479352
806,1,0.7589749,"Flagged due to: unusual activity in feature 'EB_REGISTER_CHANNEL' (value: 0.0), and specific transaction type category (code: 1), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 2.0).","EB_REGISTER_CHANNEL (+2.1425), TRANS_LV2 (+0.7857), HIST_TRANS_COUNT (+0.6064)","HIST_TRANS_COUNT × SUM_AMOUNT_24H (+0.4486), TRANS_LV1 × EB_REGISTER_CHANNEL (+0.2975), HIST_AVG_CA_BALANCE × TRANS_LV2 (+0.2825)",,Payment,Credit_card_repayment,2019-11-26,Tue,16,1,2379665.0,M,2019-01-10,1993-01-15,0,2019-09-26,AUTO-JOB,0,SMART_OTP,2379665.0,1,2379665.0,1,125165.795,4261332.5,2,0.0,-1.3209445720779798
806,1,1.0,"Flagged due to: unusual activity in feature 'EB_REGISTER_CHANNEL' (value: 0.0), and specific transaction type category (code: 1), and transaction amount covers 49.1x their monthly average savings balance.","EB_REGISTER_CHANNEL (+2.3468), TRANS_LV2 (+0.9429), BALANCE_COVERAGE_RATIO (+0.8098)","TRANS_AMOUNT_Z_SCORE × EB_REGISTER_CHANNEL (+0.3781), HIST_AVG_CA_BALANCE × TRANS_LV2 (+0.2870), TRANS_LV1 × EB_REGISTER_CHANNEL (+0.2786)",,Payment,Credit_card_repayment,2019-12-25,Wed,11,1,6143000.0,M,2019-01-10,1993-01-15,0,2019-09-26,AUTO-JOB,0,SMART_OTP,6143000.0,1,6143000.0,1,125165.795,4261332.5,2,0.0,-1.3209445720779798
993,1,0.77847147,"Flagged due to: amount is 23.0x higher than customer's average transaction size, and high 24-hour transaction volume sum (40,100,000.00), and unusual activity in feature 'TRANS_LV1' (value: 0.0).","TRANS_AMOUNT_Z_SCORE (+1.7995), SUM_AMOUNT_24H (+0.8828), TRANS_LV1 (+0.6931)","SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.5657), SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (+0.5097), TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (+0.4792)","TRANS_AMOUNT_Z_SCORE: 23.04 → 5.91 (-17.12), SUM_AMOUNT_24H: 40,100,000.00 → 19,999,979.52 (-20,100,020.48)",Payment,Credit_card_repayment,2019-09-10,Tue,14,1,40000000.0,M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,40100000.0,2,40100000.0,2,693916.224,1736383.142857143,42,0.347124829462778,-1.3269687637147036
1149,1,0.85576165,"Flagged due to: high 24-hour transaction volume sum (473,200,000.00), and unusual transaction sequence position (transaction number: 5), and high 24-hour transaction count (6 transfers).","SUM_AMOUNT_24H (+3.2334), TRANS_NO (+0.4671), COUNT_24H (+0.3505)","SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.5655), SUM_AMOUNT_24H × TRANS_LV2 (-0.2766), SUM_AMOUNT_24H × TRANS_LV1 (-0.2493)","SUM_AMOUNT_24H: 473,200,000.00 → 295,837,548.44 (-177,362,451.56)",Payment,Credit_card_repayment,2019-06-25,Tue,14,5,176800000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,473200000.0,6,543700000.0,9,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (573,200,000.00), and high 7-day transaction volume sum (643,700,000.00), and high 24-hour transaction count (7 transfers).","SUM_AMOUNT_24H (+3.9783), SUM_AMOUNT_7D (+0.3962), COUNT_24H (+0.3462)","SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3871), SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.2725), SUM_AMOUNT_24H × TRANS_LV1 (-0.2709)","SUM_AMOUNT_24H: 573,200,000.00 → 366,019,481.64 (-207,180,518.36)",Payment,Credit_card_repayment,2019-06-25,Tue,15,1,100000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,573200000.0,7,643700000.0,10,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.74837583,"Flagged due to: high 24-hour transaction volume sum (403,360,000.00), and amount is 4.0x higher than customer's average transaction size, and high 7-day transaction volume sum (596,360,000.00).","SUM_AMOUNT_24H (+3.2082), TRANS_AMOUNT_Z_SCORE (+0.5512), SUM_AMOUNT_7D (+0.3160)","SUM_AMOUNT_24H × TRANS_LV2 (-0.4569), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.4300), SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.3171)","SUM_AMOUNT_24H: 403,360,000.00 → 366,019,687.90 (-37,340,312.10), TRANS_AMOUNT_Z_SCORE: 3.96 → 0.86 (-3.11)",Payment,Credit_card_repayment,2019-08-03,Sat,15,2,278560000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,403360000.0,3,596360000.0,5,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.53223366,"Flagged due to: high 24-hour transaction volume sum (372,647,000.00), and high 7-day transaction volume sum (818,047,000.00), and unusual transaction sequence position (transaction number: 4).","SUM_AMOUNT_24H (+2.5981), SUM_AMOUNT_7D (+0.9985), TRANS_NO (+0.3639)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.2165), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.4315), SUM_AMOUNT_24H × TRANS_LV1 (-0.3540)","SUM_AMOUNT_24H: 372,647,000.00 → 366,019,801.55 (-6,627,198.45), SUM_AMOUNT_7D: 818,047,000.00 → 696,539,226.65 (-121,507,773.35), TRANS_NO: 4.00 → 3.00 (-1.00)",Payment,Credit_card_repayment,2019-08-26,Mon,18,4,59700000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,372647000.0,7,818047000.0,18,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.78786033,"Flagged due to: high 24-hour transaction volume sum (466,780,000.00), and amount is 4.0x higher than customer's average transaction size, and high 7-day transaction volume sum (678,980,000.00).","SUM_AMOUNT_24H (+3.2058), TRANS_AMOUNT_Z_SCORE (+0.5692), SUM_AMOUNT_7D (+0.3180)","SUM_AMOUNT_24H × TRANS_LV2 (-0.4570), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.4303), SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.3171)","SUM_AMOUNT_24H: 466,780,000.00 → 366,019,807.88 (-100,760,192.12), TRANS_AMOUNT_Z_SCORE: 4.02 → 0.86 (-3.17)",Payment,Credit_card_repayment,2019-09-03,Tue,22,2,282680000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,466780000.0,2,678980000.0,6,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (532,580,000.00), and high 7-day transaction volume sum (744,780,000.00), and transaction amount covers 44.1x their monthly average savings balance.","SUM_AMOUNT_24H (+3.5907), SUM_AMOUNT_7D (+1.0855), BALANCE_COVERAGE_RATIO (+0.2899)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.1353), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3883), SUM_AMOUNT_24H × TRANS_LV1 (-0.2709)","SUM_AMOUNT_24H: 532,580,000.00 → 366,019,741.71 (-166,560,258.29)",Payment,Credit_card_repayment,2019-09-04,Wed,9,1,65800000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,532580000.0,3,744780000.0,7,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (582,780,000.00), and high 7-day transaction volume sum (794,980,000.00), and transaction amount covers 33.6x their monthly average savings balance.","SUM_AMOUNT_24H (+3.5221), SUM_AMOUNT_7D (+1.0817), BALANCE_COVERAGE_RATIO (+0.3034)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.1385), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3886), SUM_AMOUNT_24H × TRANS_LV1 (-0.3712)","SUM_AMOUNT_24H: 582,780,000.00 → 366,019,894.27 (-216,760,105.73)",Payment,Credit_card_repayment,2019-09-04,Wed,14,1,50200000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,582780000.0,4,794980000.0,8,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (507,580,000.00), and high 7-day transaction volume sum (903,880,000.00), and transaction amount covers 73.0x their monthly average savings balance.","SUM_AMOUNT_24H (+3.6087), SUM_AMOUNT_7D (+1.2189), BALANCE_COVERAGE_RATIO (+0.3332)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.9974), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3860), SUM_AMOUNT_24H × TRANS_LV1 (-0.2658)","SUM_AMOUNT_24H: 507,580,000.00 → 366,019,736.45 (-141,560,263.55)",Payment,Credit_card_repayment,2019-09-04,Wed,20,2,108900000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,507580000.0,4,903880000.0,9,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (582,580,000.00), and high 7-day transaction volume sum (978,880,000.00), and transaction amount covers 50.3x their monthly average savings balance.","SUM_AMOUNT_24H (+3.6023), SUM_AMOUNT_7D (+1.2419), BALANCE_COVERAGE_RATIO (+0.3133)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.0521), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3884), SUM_AMOUNT_24H × TRANS_LV1 (-0.2725)","SUM_AMOUNT_24H: 582,580,000.00 → 366,019,846.28 (-216,560,153.72)",Payment,Credit_card_repayment,2019-09-04,Wed,22,1,75000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,582580000.0,5,978880000.0,10,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (506,000,000.00), and high 7-day transaction volume sum (1,184,980,000.00), and transaction amount covers 138.1x their monthly average savings balance.","SUM_AMOUNT_24H (+3.6555), SUM_AMOUNT_7D (+1.3001), BALANCE_COVERAGE_RATIO (+0.2989)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.0184), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3842), SUM_AMOUNT_24H × TRANS_LV2 (-0.3128)","SUM_AMOUNT_24H: 506,000,000.00 → 295,837,263.52 (-210,162,736.48)",Payment,Credit_card_repayment,2019-09-05,Thu,8,3,206100000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,506000000.0,5,1184980000.0,11,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.6751908,"Flagged due to: high 24-hour transaction volume sum (412,400,000.00), and high 7-day transaction volume sum (1,108,940,000.00), and transaction amount covers 130.5x their monthly average savings balance.","SUM_AMOUNT_24H (+2.8274), SUM_AMOUNT_7D (+1.0917), BALANCE_COVERAGE_RATIO (+0.2783)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.0903), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.4294), SUM_AMOUNT_24H × TRANS_LV2 (-0.3936)","SUM_AMOUNT_24H: 412,400,000.00 → 366,019,866.67 (-46,380,133.33), SUM_AMOUNT_7D: 1,108,940,000.00 → 373,189,969.74 (-735,750,030.26)",Payment,Credit_card_repayment,2019-11-04,Mon,14,3,194700000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,412400000.0,2,1108940000.0,10,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (596,000,000.00), and high 7-day transaction volume sum (1,292,540,000.00), and transaction amount covers 123.0x their monthly average savings balance.","SUM_AMOUNT_24H (+3.5940), SUM_AMOUNT_7D (+1.4122), BALANCE_COVERAGE_RATIO (+0.2970)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.9989), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3871), SUM_AMOUNT_24H × TRANS_LV1 (-0.2654)","SUM_AMOUNT_24H: 596,000,000.00 → 366,019,787.22 (-229,980,212.78), SUM_AMOUNT_7D: 1,292,540,000.00 → 131,697,883.25 (-1,160,842,116.75)",Payment,Credit_card_repayment,2019-11-04,Mon,15,1,183600000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,596000000.0,3,1292540000.0,11,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (659,750,000.00), and high 7-day transaction volume sum (1,356,290,000.00), and transaction amount covers 42.7x their monthly average savings balance.","SUM_AMOUNT_24H (+3.6389), SUM_AMOUNT_7D (+1.5686), BALANCE_COVERAGE_RATIO (+0.2559)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.0460), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3910), SUM_AMOUNT_24H × TRANS_LV1 (-0.2568)","SUM_AMOUNT_24H: 659,750,000.00 → 366,019,884.79 (-293,730,115.21)",Payment,Credit_card_repayment,2019-11-04,Mon,16,3,63750000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,659750000.0,4,1356290000.0,12,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.9931979,"Flagged due to: high 24-hour transaction volume sum (472,050,000.00), and high 7-day transaction volume sum (1,386,290,000.00), and high historical average transaction size (70,275,347.52).","SUM_AMOUNT_24H (+3.3411), SUM_AMOUNT_7D (+1.6965), HIST_AVG_TRANS_AMOUNT (+0.1821)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.1831), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (-0.3056), TRANS_NO × TRANS_AMOUNT_Z_SCORE (-0.1384)","SUM_AMOUNT_24H: 472,050,000.00 → 295,837,526.27 (-176,212,473.73), SUM_AMOUNT_7D: 1,386,290,000.00 → 373,188,967.88 (-1,013,101,032.12)",Transfer,Outside_bank,2019-11-04,Mon,17,3,30000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,472050000.0,4,1386290000.0,13,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (497,050,000.00), and high 7-day transaction volume sum (1,411,290,000.00), and high historical average transaction size (70,275,347.52).","SUM_AMOUNT_24H (+3.3703), SUM_AMOUNT_7D (+1.7006), HIST_AVG_TRANS_AMOUNT (+0.1625)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.1843), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (-0.3058), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_7D (+0.1383)","SUM_AMOUNT_24H: 497,050,000.00 → 295,837,317.78 (-201,212,682.22), SUM_AMOUNT_7D: 1,411,290,000.00 → 373,189,370.34 (-1,038,100,629.66)",Transfer,Outside_bank,2019-11-04,Mon,18,3,25000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,497050000.0,5,1411290000.0,14,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.7290043,"Flagged due to: high 24-hour transaction volume sum (421,210,000.00), and high 7-day transaction volume sum (907,210,000.00), and transaction amount covers 126.1x their monthly average savings balance.","SUM_AMOUNT_24H (+2.8360), SUM_AMOUNT_7D (+1.0900), BALANCE_COVERAGE_RATIO (+0.3114)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.0736), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.4286), SUM_AMOUNT_24H × TRANS_LV2 (-0.4039)","SUM_AMOUNT_24H: 421,210,000.00 → 366,019,622.39 (-55,190,377.61), SUM_AMOUNT_7D: 907,210,000.00 → 373,189,706.83 (-534,020,293.17)",Payment,Credit_card_repayment,2019-12-04,Wed,21,3,188210000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,421210000.0,3,907210000.0,11,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.6861083,"Flagged due to: high 24-hour transaction volume sum (490,510,000.00), and high 7-day transaction volume sum (976,510,000.00), and transaction amount covers 46.4x their monthly average savings balance.","SUM_AMOUNT_24H (+2.7284), SUM_AMOUNT_7D (+1.1993), BALANCE_COVERAGE_RATIO (+0.2860)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.1071), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.4330), SUM_AMOUNT_24H × TRANS_LV2 (-0.4038)","SUM_AMOUNT_24H: 490,510,000.00 → 366,019,773.26 (-124,490,226.74), SUM_AMOUNT_7D: 976,510,000.00 → 696,539,082.73 (-279,970,917.27)",Payment,Credit_card_repayment,2019-12-04,Wed,22,1,69300000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,490510000.0,4,976510000.0,12,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (785,610,000.00), and high 7-day transaction volume sum (1,271,610,000.00), and transaction amount covers 197.7x their monthly average savings balance.","SUM_AMOUNT_24H (+3.0565), SUM_AMOUNT_7D (+1.3459), BALANCE_COVERAGE_RATIO (+1.0330)","SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-1.5686), SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.9651), HIST_AVG_TRANS_AMOUNT × BALANCE_COVERAGE_RATIO (-0.2922)","SUM_AMOUNT_24H: 785,610,000.00 → 295,836,960.29 (-489,773,039.71)",Payment,Credit_card_repayment,2019-12-05,Thu,10,2,295100000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,785610000.0,5,1271610000.0,13,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (905,610,000.00), and high 7-day transaction volume sum (1,391,610,000.00), and transaction amount covers 80.4x their monthly average savings balance.","SUM_AMOUNT_24H (+3.6248), SUM_AMOUNT_7D (+1.5192), BALANCE_COVERAGE_RATIO (+0.2727)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.0147), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3887), SUM_AMOUNT_24H × TRANS_LV2 (-0.2609)","SUM_AMOUNT_24H: 905,610,000.00 → 295,837,068.66 (-609,772,931.34)",Payment,Credit_card_repayment,2019-12-05,Thu,12,3,120000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,905610000.0,6,1391610000.0,14,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (767,510,000.00), and high 7-day transaction volume sum (1,436,510,000.00), and transaction amount covers 30.1x their monthly average savings balance.","SUM_AMOUNT_24H (+3.5534), SUM_AMOUNT_7D (+1.6836), BALANCE_COVERAGE_RATIO (+0.2504)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.0245), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3937), SUM_AMOUNT_24H × TRANS_LV1 (-0.3718)","SUM_AMOUNT_24H: 767,510,000.00 → 366,019,741.18 (-401,490,258.82), SUM_AMOUNT_7D: 1,436,510,000.00 → 174,297,369.67 (-1,262,212,630.33)",Payment,Credit_card_repayment,2019-12-05,Thu,14,1,44900000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,767510000.0,6,1436510000.0,15,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (559,500,000.00), and high 7-day transaction volume sum (1,511,310,000.00), and transaction amount covers 66.7x their monthly average savings balance.","SUM_AMOUNT_24H (+3.8782), SUM_AMOUNT_7D (+1.6816), BALANCE_COVERAGE_RATIO (+0.2803)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-1.0697), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.3520), SUM_AMOUNT_7D × BALANCE_COVERAGE_RATIO (-0.2629)","SUM_AMOUNT_24H: 559,500,000.00 → 366,019,874.44 (-193,480,125.56), SUM_AMOUNT_7D: 1,511,310,000.00 → 131,696,813.31 (-1,379,613,186.69)",Transfer,Outside_bank,2019-12-06,Fri,9,1,99500000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,559500000.0,4,1511310000.0,15,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1193,1,1.0,"Flagged due to: high 24-hour transaction volume sum (420,000,000.00), and amount is 12.7x higher than customer's average transaction size, and transaction amount covers 51.3x their monthly average savings balance.","SUM_AMOUNT_24H (+4.2582), TRANS_AMOUNT_Z_SCORE (+1.1268), BALANCE_COVERAGE_RATIO (+0.3762)","SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.4603), SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (+0.2640), SUM_AMOUNT_24H × SUM_AMOUNT_7D (+0.2143)","SUM_AMOUNT_24H: 420,000,000.00 → 295,837,211.90 (-124,162,788.10)",Transfer,Outside_bank,2019-10-01,Tue,17,3,420000000.0,M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,420000000.0,1,432000000.0,4,8188872.114,33164307.317460317,63,0.11603138968675329,-1.1945145453080126
1193,1,0.4678309,"Flagged due to: high 24-hour transaction volume sum (302,800,000.00), and amount is 9.0x higher than customer's average transaction size, and transaction amount covers 36.6x their monthly average savings balance.","SUM_AMOUNT_24H (+3.1025), TRANS_AMOUNT_Z_SCORE (+0.6594), BALANCE_COVERAGE_RATIO (+0.3823)","SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.4470), SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.4165), TRANS_AMOUNT × SUM_AMOUNT_24H (+0.1698)","SUM_AMOUNT_24H: 302,800,000.00 → 295,837,404.27 (-6,962,595.73), TRANS_AMOUNT_Z_SCORE: 9.05 → 7.16 (-1.89), BALANCE_COVERAGE_RATIO: 36.64 → 14.26 (-22.38)",Transfer,Outside_bank,2019-12-09,Mon,10,1,300000000.0,M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,302800000.0,2,323480000.0,5,8188872.114,33164307.317460317,63,0.11603138968675329,-1.1945145453080126
1201,1,0.57875717,"Flagged due to: unusual transaction sequence position (transaction number: 12), and highly improbable sequential activity pattern (log-probability score: -2.356), and high 24-hour transaction volume sum (35,832,000.00).","TRANS_NO (+2.3782), ACTIVITY_SEQ_RARITY (+1.4104), SUM_AMOUNT_24H (+0.7866)","TRANS_NO × ACTIVITY_SEQ_RARITY (-1.3169), TRANS_NO × SUM_AMOUNT_24H (+0.7708), TENURE_DAYS × TRANS_NO (-0.2956)","TRANS_NO: 12.00 → 11.00 (-1.00), SUM_AMOUNT_24H: 35,832,000.00 → 19,999,983.41 (-15,832,016.59)",Transfer,Outside_bank,2019-09-06,Fri,15,12,35832000.0,M,2019-07-16,1987-10-14,0,2019-07-16,BRANCH,1,SMART_OTP,35832000.0,1,71972000.0,3,15259618.585,14963193.289855072,69,0.044645056944550655,-2.355777397588765
