TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,NEW_DEVICE_FLAG,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,LIMIT_UTILIZATION_VELOCITY,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
1349322,504,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 66.90), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and long inactivity period (109.4 days since last transaction).","DAYS_AMOUNT_COMBINED (+2.7631), NEW_DEVICE_FLAG (+1.5027), DAYS_SINCE_LAST_TRANS (+1.4701)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.8857), DAYS_SINCE_LAST_TRANS × DAYS_AMOUNT_COMBINED (+0.1465), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1435)","TRANS_AMOUNT: 1,500,000.00 -> 19,834.04 (-1,480,165.96)",Transfer,Outside_bank,2019-06-17,Mon,10,1,1500000.0,36573,095315acb903b9e3,iOS,78.114.xx.xx (DN),M,2019-01-30,1983-05-12,0,2019-02-28,BRANCH,0,SMS,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,948027.7991666667,1500000.0,1,109.41666666666667,1,2610.0,LOGIN,0.0,4.0,0.0,-0.9526807352979791,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1255761,541,1,0.5645873546600342,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 54.60), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+2.1922), NEW_DEVICE_FLAG (+1.2508), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3723)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.6846), TRANS_HOUR × NEW_DEVICE_FLAG (+0.0798), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (-0.0763)","TRANS_AMOUNT: 7,252,000.00 -> 6,595,681.05 (-656,318.95)",Transfer,Outside_bank,2019-10-27,Sun,17,1,7252000.0,472874,83f4d7ee65abda88,iOS,144.104.xx.xx (HN),M,2019-09-17,1993-03-07,1,2019-09-27,BRANCH,1,SMART_OTP,Working,7252000.0,1,7252000.0,1,7252000.0,1,7252000.0,1,7252000.0,1,7252000.0,1,71934426.34666668,32231818.181818184,11,30.708333333333332,1,242.0,LOGIN_FINGER,0.0,5.0,0.0,-1.1897779134924324,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1304008,615,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 70.27), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and long inactivity period (108.8 days since last transaction).","DAYS_AMOUNT_COMBINED (+2.7904), NEW_DEVICE_FLAG (+1.5687), DAYS_SINCE_LAST_TRANS (+1.4434)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.8857), DAYS_SINCE_LAST_TRANS × DAYS_AMOUNT_COMBINED (+0.1465), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1435)","TRANS_AMOUNT: 3,125,000.00 -> 20,071.86 (-3,104,928.14)",Transfer,Outside_bank,2019-10-28,Mon,19,1,3125000.0,85968,1cc41faf4bc8811c,Android,135.165.xx.xx (HN),F,2019-07-12,1994-11-24,0,2019-07-12,BRANCH,1,SMART_OTP,Working,3125000.0,1,3125000.0,1,3125000.0,1,3125000.0,1,3125000.0,1,3125000.0,1,1738366.7566666666,1249021.2916666667,24,108.79166666666667,1,999.0,LOGIN,0.0,16.0,0.0,-1.215422611949282,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1417826,626,1,0.9830300211906433,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 58.86), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+2.5017), NEW_DEVICE_FLAG (+1.4852), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3846)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.8703), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1407), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (-0.0763)","TRANS_AMOUNT: 2,500,000.00 -> 794,327.26 (-1,705,672.74)",Transfer,Outside_bank,2019-12-18,Wed,8,1,2500000.0,315965,e8526bb294cae2f3,iOS,157.130.xx.xx (HN),M,2019-10-26,1985-02-27,0,2019-10-26,BRANCH,0,SMART_OTP,Commercial associate,2500000.0,1,2500000.0,1,2500000.0,1,2500000.0,1,2500000.0,1,2500000.0,1,4568844.873333333,2500000.0,1,53.333333333333336,1,1269.0,LOGIN,0.0,14.0,0.0,-1.0792448680729019,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1034973,640,1,0.8069010972976685,"Flagged due to: transaction amount is 14.9x higher than historical average, and transaction amount is 8.1x higher than 30-day average transaction size, and transaction amount covers 15.2x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+1.8242), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.2266), BALANCE_COVERAGE_RATIO (+0.5805)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1893), VELOCITY_RATIO_AMOUNT_7D_VS_30D × SEC_AMOUNT_COMBINED (+0.1583), HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1268)","TRANS_AMOUNT: 20,150,000.00 -> 13,384,721.90 (-6,765,278.10)",Transfer,Outside_bank,2019-11-12,Tue,10,1,20150000.0,687495,17317a94e3fda315,iOS,226.6.xx.xx (HCM),M,2019-04-26,1990-07-09,0,2019-06-03,BRANCH,1,SMS,Working,20150000.0,1,20150000.0,1,20150000.0,1,20150000.0,1,24205000.0,7,24725000.0,10,1329118.49875,1356661.0169491526,59,2.9583333333333335,1,3888.0,LOGIN_FINGER,0.4425287101994994,174.0,0.36760838353631675,-1.1317807288531814,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1416486,695,1,0.5227049589157104,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount covers 21.6x monthly average balance, and recent security credential modification (0.0 hours ago).","NEW_DEVICE_FLAG (+1.0256), BALANCE_COVERAGE_RATIO (+0.9898), HOURS_SINCE_SEC_EVENT (+0.7174)","HOURS_SINCE_SEC_EVENT × BALANCE_COVERAGE_RATIO (+0.2286), HOURS_SINCE_SEC_EVENT × NEW_DEVICE_FLAG (+0.1559), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1174)","TRANS_AMOUNT: 1,900,000.00 -> 1,899,998.19 (-1.81)",Transfer,Outside_bank,2019-12-02,Mon,14,1,1900000.0,686000,effb32010ba9b79e,iOS,38.63.xx.xx (HN),F,2019-12-02,1985-08-18,0,2019-12-02,BRANCH,1,SMART_OTP,Working,1900000.0,1,1900000.0,1,1900000.0,1,1900000.0,1,1900000.0,1,1900000.0,1,87903.23,1900000.0,1,0.5833333333333334,1,0.0,LOGIN,0.0,0.0,0.0,-1.5025371904546574,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
610434,749,1,1.0,"Flagged due to: transaction amount covers 113.1x monthly average balance, and unusual behavior in feature 'LIMIT_UTILIZATION_VELOCITY' (value: 0.45), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00).","BALANCE_COVERAGE_RATIO (+2.7381), LIMIT_UTILIZATION_VELOCITY (+1.3840), NEW_DEVICE_FLAG (+1.0876)","LIMIT_UTILIZATION_VELOCITY × BALANCE_COVERAGE_RATIO (+0.2935), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2239), LIMIT_UTILIZATION_VELOCITY × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.2201)","TRANS_AMOUNT: 50,000,000.00 -> 7,269,525.53 (-42,730,474.47)",Transfer,Outside_bank,2019-06-29,Sat,12,2,50000000.0,480334,b2a7af4802152b97,iOS,59.232.xx.xx (HN),M,2019-06-26,1990-12-27,0,2019-06-29,BRANCH,0,SMART_OTP,Businessman,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,441988.5142857143,25475000.0,2,0.5,1,999.0,UNKNOWN,0.0,0.0,0.0,-0.9630653844049181,1.0,1,0.7112214308695028,0.0,0.45141174158683367,0,0.0
1415878,755,1,0.8430779576301575,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and recent security credential modification (0.0 hours ago), and transaction amount covers 11.0x monthly average balance.","NEW_DEVICE_FLAG (+1.1392), HOURS_SINCE_SEC_EVENT (+0.9930), BALANCE_COVERAGE_RATIO (+0.6501)","HOURS_SINCE_SEC_EVENT × ACTIVITY_SEQ_RARITY (+0.4813), HOURS_SINCE_SEC_EVENT × BALANCE_COVERAGE_RATIO (+0.2286), HOURS_SINCE_SEC_EVENT × NEW_DEVICE_FLAG (+0.1559)","TRANS_AMOUNT: 2,500,000.00 -> 1,036,527.16 (-1,463,472.84)",Transfer,Outside_bank,2019-08-15,Thu,15,1,2500000.0,974051,9b0827f61aedd66a,iOS,155.1.xx.xx (DN),M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,Pensioner,2500000.0,1,2500000.0,1,2500000.0,1,2500000.0,1,2500000.0,1,2500000.0,1,228209.50416666665,2450000.0,2,0.625,1,0.0,LOGIN,0.0,0.0,0.0,-2.172453964726062,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1415879,755,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 66.56), and long inactivity period (91.8 days since last transaction), and recent security credential modification (0.0 hours ago).","DAYS_AMOUNT_COMBINED (+2.2302), DAYS_SINCE_LAST_TRANS (+1.0079), HOURS_SINCE_SEC_EVENT (+0.9759)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.5501), NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (-0.5132), HOURS_SINCE_SEC_EVENT × ACTIVITY_SEQ_RARITY (+0.4889)","TRANS_AMOUNT: 2,400,000.00 -> 1,242.83 (-2,398,757.17)",Transfer,Outside_bank,2019-11-15,Fri,10,1,2400000.0,299894,9b0827f61aedd66a,iOS,51.234.xx.xx (DN),M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,Pensioner,2400000.0,1,2400000.0,1,2400000.0,1,2400000.0,1,2400000.0,1,2400000.0,1,228209.50416666665,2450000.0,2,91.79166666666667,1,0.0,LOGIN,0.0,1.0,0.0,-2.172453964726062,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1365085,777,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 65.01), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount covers 46.6x monthly average balance.","DAYS_AMOUNT_COMBINED (+2.4447), NEW_DEVICE_FLAG (+1.2422), BALANCE_COVERAGE_RATIO (+1.0317)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.6485), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (-0.5071), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.3669)","TRANS_AMOUNT: 5,000,000.00 -> 391,545.30 (-4,608,454.70)",Transfer,Outside_bank,2019-08-10,Sat,16,1,5000000.0,532427,a3d35b2fc45d9161,iOS,236.195.xx.xx (CT),F,2019-06-05,1984-05-16,0,2019-06-05,BRANCH,0,SMART_OTP,Working,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,107206.71666666667,8500000.0,2,66.66666666666667,1,1578.0,LOGIN,0.0,3.0,0.0,-0.9581408352170221,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1365084,777,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 70.09), and transaction amount covers 111.9x monthly average balance, and long inactivity period (72.7 days since last transaction).","DAYS_AMOUNT_COMBINED (+2.0460), BALANCE_COVERAGE_RATIO (+1.9454), DAYS_SINCE_LAST_TRANS (+0.7667)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.9709), NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (-0.4577), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1783)","TRANS_AMOUNT: 12,000,000.00 -> 1,313,701.63 (-10,686,298.37)",Transfer,Outside_bank,2019-10-22,Tue,9,1,12000000.0,452974,a3d35b2fc45d9161,iOS,219.200.xx.xx (BD),F,2019-06-05,1984-05-16,0,2019-06-05,BRANCH,0,SMART_OTP,Working,12000000.0,1,12000000.0,1,12000000.0,1,12000000.0,1,12000000.0,1,12000000.0,1,107206.71666666667,8500000.0,2,72.70833333333333,1,3323.0,LOGIN,0.0,13.0,0.0,-0.9581408352170221,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
387483,783,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 59.45), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 9.7x higher than historical average.","DAYS_AMOUNT_COMBINED (+2.2345), NEW_DEVICE_FLAG (+1.4975), TRANS_AMOUNT_Z_SCORE (+0.5847)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.8703), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.4910), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1407)","TRANS_AMOUNT: 20,000,000.00 -> 4,633,140.56 (-15,366,859.44)",Transfer,Outside_bank,2019-05-23,Thu,8,1,20000000.0,794790,fa78dad929392856,iOS,210.205.xx.xx (BD),M,2019-04-20,1989-10-10,0,2019-04-20,BRANCH,0,SMART_OTP,Working,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,15836873.884444445,2068666.6666666667,30,33.333333333333336,1,788.0,LOGIN,0.0,23.0,0.0,-0.9288869291626345,1.0,1,0.7338612006058197,2.8624315401789974e-05,0.0,0,0.0
1376319,806,1,1.0,"Flagged due to: transaction amount covers 49.1x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 53.05), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00).","BALANCE_COVERAGE_RATIO (+2.1069), DAYS_AMOUNT_COMBINED (+1.1779), NEW_DEVICE_FLAG (+1.1450)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.2014), VELOCITY_RATIO_AMOUNT_7D_VS_30D × DAYS_AMOUNT_COMBINED (-0.1993), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1827)","TRANS_AMOUNT: 6,143,000.00 -> 3,579,389.98 (-2,563,610.02)",Payment,Credit_card_repayment,2019-12-25,Wed,11,1,6143000.0,NaN,ac871e9d9a3af0f5,iOS,108.156.xx.xx (TH),M,2019-01-10,1993-01-15,0,2019-09-26,AUTO-JOB,0,SMART_OTP,Businessman,6143000.0,1,6143000.0,1,6143000.0,1,6143000.0,1,6143000.0,1,8522665.0,2,125165.795,4261332.5,2,28.791666666666668,0,691.0,LOGIN,0.4399998240000704,25.0,0.0,-1.303704609216112,1.0,1,0.7112214308695028,0.0,0.10398000000000002,0,1.0
1400856,850,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 74.48), and transaction amount covers 690.6x monthly average balance, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00).","DAYS_AMOUNT_COMBINED (+2.5608), BALANCE_COVERAGE_RATIO (+1.9703), NEW_DEVICE_FLAG (+1.3529)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-1.0067), NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.5999), HOURS_SINCE_SEC_EVENT × ACTIVITY_SEQ_RARITY (+0.4940)",,Transfer,Outside_bank,2019-12-13,Fri,15,1,30000000.0,893473,26b97318ac3bcc4f,Android,240.65.xx.xx (HCM),F,2019-09-30,1991-10-20,0,2019-09-30,BRANCH,1,SMART_OTP,State servant,30000000.0,1,30000000.0,1,30000000.0,1,30000000.0,1,30000000.0,1,30000000.0,1,43437.9875,30000000.0,1,74.625,1,0.0,LOGIN,0.0,0.0,0.0,-2.054342783442995,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1334299,862,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 57.08), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and long inactivity period (54.4 days since last transaction).","DAYS_AMOUNT_COMBINED (+2.5910), NEW_DEVICE_FLAG (+1.3568), DAYS_SINCE_LAST_TRANS (+0.4648)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.7109), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.2559), NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (-0.1474)","TRANS_AMOUNT: 1,500,000.00 -> 657,415.87 (-842,584.13)",Transfer,Outside_bank,2019-12-25,Wed,9,1,1500000.0,23318,9c83c50e3b49f3c3,iOS,32.159.xx.xx (DN),F,2019-10-23,1985-02-08,0,2019-11-01,BRANCH,1,SMART_OTP,State servant,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,144741.45,1500000.0,1,54.375,1,137.0,LOGIN,0.0,2.0,0.0,-1.5341054949347486,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
818221,921,1,0.6007850766181946,"Flagged due to: transaction amount is 13.6x higher than historical average, and transaction amount is 7.3x higher than 30-day average transaction size, and transaction amount covers 19.8x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+1.7374), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.0120), BALANCE_COVERAGE_RATIO (+0.9528)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1893), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1419), LIMIT_UTILIZATION_VELOCITY × BALANCE_COVERAGE_RATIO (-0.1353)","TRANS_AMOUNT: 18,840,000.00 -> 18,156,958.01 (-683,041.99)",Transfer,Outside_bank,2019-08-31,Sat,10,1,18840000.0,1212,8c2e1c2dcd92e770,Android,190.233.xx.xx (HN),M,2019-03-29,2000-02-26,0,2019-04-25,BRANCH,1,SMART_OTP,Commercial associate,18840000.0,1,18840000.0,1,18840000.0,1,18840000.0,1,18840000.0,1,20655000.0,8,953659.868888889,1383250.0,32,8.541666666666666,1,999.0,LOGIN_FINGER,0.3333331111112593,15.0,0.0,-1.2757411228936448,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
818237,921,1,0.5295798778533936,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%), and transaction amount is 1.1x higher than 30-day average transaction size.","TRANS_HOUR (+3.5023), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5389), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1477)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5950), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2617), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.0919)","TRANS_AMOUNT: 500,000.00 -> 433,337.21 (-66,662.79)",Transfer,Within_bank,2019-12-25,Wed,3,1,500000.0,918528,8c2e1c2dcd92e770,Android,214.150.xx.xx (HN),M,2019-03-29,2000-02-26,0,2019-04-25,BRANCH,1,SMART_OTP,Commercial associate,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,1800000.0,4,953659.868888889,1383250.0,32,8.458333333333334,1,999.0,LOGIN,0.39999990000002494,40.0,0.0,-1.2757411228936448,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
359352,967,1,0.66115802526474,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 56.56), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+2.1891), NEW_DEVICE_FLAG (+1.2869), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3723)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.6846), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.0772), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (-0.0763)","TRANS_AMOUNT: 6,800,000.00 -> 3,602,837.37 (-3,197,162.63)",Transfer,Outside_bank,2019-05-13,Mon,10,1,6800000.0,657076,f641fb413363ebf2,Android,250.18.xx.xx (HCM),M,2019-04-08,1988-11-05,0,2019-04-08,BRANCH,1,SMS,Commercial associate,6800000.0,1,6800000.0,1,6800000.0,1,6800000.0,1,6800000.0,1,6800000.0,1,7819233.095555555,5161728.0,125,35.416666666666664,1,144.0,LOGIN,0.0,4.0,0.12684775598101508,-1.0844558166761014,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
639382,993,1,0.6229022741317749,"Flagged due to: unusual behavior in feature 'LIMIT_UTILIZATION_VELOCITY' (value: 0.41), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and unusual combination of high transaction amount and long inactivity period (combined score: 47.63).","LIMIT_UTILIZATION_VELOCITY (+1.2659), NEW_DEVICE_FLAG (+1.1862), DAYS_AMOUNT_COMBINED (+0.8029)","NEW_DEVICE_FLAG × LIMIT_UTILIZATION_VELOCITY (+0.3296), LIMIT_UTILIZATION_VELOCITY × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.1990), NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.1859)","TRANS_AMOUNT: 1,900,000.00 -> 1,370,214.75 (-529,785.25)",Transfer,Outside_bank,2019-07-05,Fri,23,1,1900000.0,482577,f8568e1ffe14b89f,Android,39.71.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,1900000.0,1,1900000.0,1,1900000.0,1,1900000.0,1,1900000.0,1,1900000.0,1,693916.224,1736383.142857143,42,25.958333333333332,1,479.0,LOGIN_FACEID,0.0,8.0,0.0,-1.2768835070351365,1.0,1,0.7112214308695028,0.0,0.4054969696969697,0,0.0
639393,993,1,1.0,"Flagged due to: transaction amount covers 57.6x monthly average balance, and transaction amount is 23.0x higher than historical average, and unusual behavior in feature 'LIMIT_UTILIZATION_VELOCITY' (value: 0.41).","BALANCE_COVERAGE_RATIO (+2.4246), TRANS_AMOUNT_Z_SCORE (+1.7287), LIMIT_UTILIZATION_VELOCITY (+1.4258)","LIMIT_UTILIZATION_VELOCITY × BALANCE_COVERAGE_RATIO (+0.5842), STRUCTURING_OVERPAYMENT_FLAG × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.4196), LIMIT_UTILIZATION_VELOCITY × STRUCTURING_OVERPAYMENT_FLAG (+0.3162)","TRANS_AMOUNT: 40,000,000.00 -> 10,248,069.76 (-29,751,930.24)",Payment,Credit_card_repayment,2019-09-10,Tue,14,1,40000000.0,NaN,f8568e1ffe14b89f,Android,251.71.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,40100000.0,2,40100000.0,2,40100000.0,2,40100000.0,2,40100000.0,2,45226747.0,9,693916.224,1736383.142857143,42,0.0,0,311.0,LOGIN,0.4609928751068883,141.0,0.0,-1.2768835070351365,0.0,2,0.7112214308695028,0.0,0.4054969696969697,1,0.0
639394,993,1,0.8449382185935974,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and unusual behavior in feature 'LIMIT_UTILIZATION_VELOCITY' (value: 0.41), and sudden 7d spending volume spike relative to 30 days (ratio: 89.1%).","TRANS_HOUR (+3.5389), LIMIT_UTILIZATION_VELOCITY (+1.3442), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.1803)","TRANS_HOUR × LIMIT_UTILIZATION_VELOCITY (+0.3218), LIMIT_UTILIZATION_VELOCITY × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2583), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1975)",,Transfer,Outside_bank,2019-09-17,Tue,2,1,1000000.0,949025,f8568e1ffe14b89f,Android,76.138.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,1000000.0,1,1000000.0,1,1000000.0,1,1600000.0,2,41700000.0,4,46826747.0,11,693916.224,1736383.142857143,42,1.1666666666666667,1,467.0,LOGIN,0.439189159514246,148.0,0.0,-1.2768835070351365,0.0,1,0.7112214308695028,0.0,0.4054969696969697,0,0.0
639408,993,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and unusual behavior in feature 'LIMIT_UTILIZATION_VELOCITY' (value: 0.41), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","TRANS_HOUR (+3.5564), LIMIT_UTILIZATION_VELOCITY (+1.4786), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5596)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6027), TRANS_HOUR × LIMIT_UTILIZATION_VELOCITY (+0.2511), LIMIT_UTILIZATION_VELOCITY × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2282)",,Transfer,Outside_bank,2019-12-15,Sun,3,1,1000000.0,14539,f8568e1ffe14b89f,Android,131.107.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,1000000.0,1,1000000.0,1,2400000.0,3,2400000.0,3,2400000.0,3,7177620.0,6,693916.224,1736383.142857143,42,0.3333333333333333,2,367.0,LOGIN_FACEID,0.34782607183364905,230.0,0.0,-1.2768835070351365,0.0,1,0.7112214308695028,0.0,0.4054969696969697,0,0.0
