CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_7D,COUNT_7D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
88,1,1.0,"Flagged due to: unusual transaction sequence position (transaction number: 8), and high 24-hour transaction volume sum (58,600,000.00), and amount is 11.6x higher than customer's average transaction size.","TRANS_NO (+2.2732), SUM_AMOUNT_24H (+1.7135), TRANS_AMOUNT_Z_SCORE (+1.1306)","HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.9122), TRANS_NO × TRANS_AMOUNT_Z_SCORE (-0.5402), TRANS_NO × HIST_AVG_TRANS_AMOUNT (+0.3770)","SUM_AMOUNT_24H: 58,600,000.00 → 5,899,981.25 (-52,700,018.75)",Transfer,Outside_bank,2019-12-25,Wed,10,8,50600000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,58600000.0,3,61280000.0,11,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
141,1,0.59254134,"Flagged due to: high 24-hour transaction volume sum (190,000,000.00), and unusual activity in feature 'STAFF' (value: 1.0), and amount is 5.6x higher than customer's average transaction size.","SUM_AMOUNT_24H (+2.3676), STAFF (+0.8143), TRANS_AMOUNT_Z_SCORE (+0.3713)","STAFF × SUM_AMOUNT_24H (+0.7332), TRANS_AMOUNT × SUM_AMOUNT_24H (+0.2386), STAFF × SUM_AMOUNT_7D (+0.1884)","SUM_AMOUNT_24H: 190,000,000.00 → 139,466,562.54 (-50,533,437.46), TRANS_AMOUNT_Z_SCORE: 5.60 → 3.54 (-2.06)",Transfer,Outside_bank,2019-09-17,Tue,20,1,190000000.0,F,2019-04-22,1994-04-24,1,2019-04-24,BRANCH,1,SMART_OTP,190000000.0,1,190000000.0,1,20520353.582222223,33917132.94594595,74,0.2205215966286484,-1.401781906014294
141,1,0.71396303,"Flagged due to: high 24-hour transaction volume sum (200,000,000.00), and unusual activity in feature 'STAFF' (value: 1.0), and amount is 5.9x higher than customer's average transaction size.","SUM_AMOUNT_24H (+2.3964), STAFF (+0.8165), TRANS_AMOUNT_Z_SCORE (+0.3467)","STAFF × SUM_AMOUNT_24H (+0.7332), TRANS_AMOUNT × SUM_AMOUNT_24H (+0.2379), STAFF × SUM_AMOUNT_7D (+0.1884)","SUM_AMOUNT_24H: 200,000,000.00 → 139,466,476.74 (-60,533,523.26), TRANS_AMOUNT_Z_SCORE: 5.90 → 2.26 (-3.63)",Transfer,Outside_bank,2019-12-25,Wed,10,1,200000000.0,F,2019-04-22,1994-04-24,1,2019-04-24,BRANCH,1,SMART_OTP,200000000.0,1,268303185.0,5,20520353.582222223,33917132.94594595,74,0.2205215966286484,-1.401781906014294
331,1,1.0,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -3.095), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 3.0), and unusual activity in feature 'VERIFY_METHOD' (value: 1.0).","ACTIVITY_SEQ_RARITY (+4.9703), HIST_TRANS_COUNT (+0.3089), VERIFY_METHOD (+0.2797)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.6938), HIST_TRANS_COUNT × ACTIVITY_SEQ_RARITY (+0.4965), ACTIVITY_SEQ_RARITY × VERIFY_METHOD (+0.3273)",,Transfer,Outside_bank,2019-03-06,Wed,9,2,12000000.0,M,2019-01-16,1992-01-07,0,2019-01-25,BRANCH,1,SMS,12000000.0,1,12000000.0,1,3490298.725,6480000.0,3,0.0,-3.09494562650896
331,1,0.9688931,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -3.095), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 3.0), and unusual activity in feature 'VERIFY_METHOD' (value: 1.0).","ACTIVITY_SEQ_RARITY (+4.7781), HIST_TRANS_COUNT (+0.6754), VERIFY_METHOD (+0.3292)","HIST_TRANS_COUNT × ACTIVITY_SEQ_RARITY (+0.5664), SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.4204), ACTIVITY_SEQ_RARITY × VERIFY_METHOD (+0.4016)",,Transfer,Outside_bank,2019-03-13,Wed,12,1,440000.0,M,2019-01-16,1992-01-07,0,2019-01-25,BRANCH,1,SMS,440000.0,1,440000.0,1,3490298.725,6480000.0,3,0.0,-3.09494562650896
331,1,1.0,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -3.095), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 3.0), and unusual activity in feature 'VERIFY_METHOD' (value: 1.0).","ACTIVITY_SEQ_RARITY (+5.0881), HIST_TRANS_COUNT (+0.3642), VERIFY_METHOD (+0.2757)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.6794), HIST_TRANS_COUNT × ACTIVITY_SEQ_RARITY (+0.5447), ACTIVITY_SEQ_RARITY × VERIFY_METHOD (+0.3084)",,Transfer,Within_bank,2019-03-19,Tue,10,1,7000000.0,M,2019-01-16,1992-01-07,0,2019-01-25,BRANCH,1,SMS,7000000.0,1,7440000.0,2,3490298.725,6480000.0,3,0.0,-3.09494562650896
386,1,0.85356337,"Flagged due to: high 24-hour transaction volume sum (380,550,000.00), and amount is 22.6x higher than customer's average transaction size, and sudden transaction volume spike (24h sum is 99.2% of 7d sum).","SUM_AMOUNT_24H (+3.5679), TRANS_AMOUNT_Z_SCORE (+1.5406), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.1739)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (-0.3095), SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (-0.2198), TRANS_AMOUNT × SUM_AMOUNT_24H (+0.1822)","SUM_AMOUNT_24H: 380,550,000.00 → 295,837,399.09 (-84,712,600.91), TRANS_AMOUNT_Z_SCORE: 22.61 → 4.83 (-17.77)",Transfer,Within_bank,2019-10-21,Mon,9,1,380000000.0,F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,380550000.0,2,383615000.0,5,114440623.53400001,16809085.8,70,0.0613514461431119,-1.1726365957821143
541,1,1.0,"Flagged due to: high 24-hour transaction volume sum (303,648,000.00), and unusual activity in feature 'STAFF' (value: 1.0), and amount is 9.3x higher than customer's average transaction size.","SUM_AMOUNT_24H (+3.4882), STAFF (+0.7952), TRANS_AMOUNT_Z_SCORE (+0.6636)","STAFF × SUM_AMOUNT_24H (+0.7368), TRANS_AMOUNT × SUM_AMOUNT_24H (+0.2709), HIST_TRANS_COUNT × SUM_AMOUNT_24H (-0.2172)","SUM_AMOUNT_24H: 303,648,000.00 → 139,466,408.19 (-164,181,591.81)",Transfer,Outside_bank,2019-10-30,Wed,16,1,300000000.0,M,2019-09-17,1993-03-07,1,2019-09-27,BRANCH,1,SMART_OTP,303648000.0,2,310900000.0,3,71934426.34666668,32231818.181818184,11,0.4774746518588942,-1.242566126488751
755,1,0.5654853,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.185), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 2.0), and unusual activity in feature 'SMS' (value: 0.0).","ACTIVITY_SEQ_RARITY (+2.6058), HIST_TRANS_COUNT (+0.7105), SMS (+0.6213)","SMS × ACTIVITY_SEQ_RARITY (+0.6461), HIST_TRANS_COUNT × SUM_AMOUNT_24H (+0.5236), SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.3814)",,Transfer,Outside_bank,2019-08-15,Thu,15,1,2500000.0,M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,2500000.0,1,2500000.0,1,228209.50416666665,2450000.0,2,0.0,-2.184743696479352
755,1,0.98379326,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.185), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 2.0), and unusual customer age profile (55 years old).","ACTIVITY_SEQ_RARITY (+2.7604), HIST_TRANS_COUNT (+0.8997), CUSTOMER_AGE (+0.8553)","CUSTOMER_AGE × HIST_TRANS_COUNT (+0.6443), HIST_TRANS_COUNT × SUM_AMOUNT_24H (+0.6378), SMS × ACTIVITY_SEQ_RARITY (+0.5877)",,Transfer,Outside_bank,2019-11-15,Fri,10,1,2400000.0,M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,2400000.0,1,2400000.0,1,228209.50416666665,2450000.0,2,0.0,-2.184743696479352
993,1,1.0,"Flagged due to: amount is 23.0x higher than customer's average transaction size, and unusual activity in feature 'TRANS_LV1' (value: 0.0), and high 24-hour transaction volume sum (40,100,000.00).","TRANS_AMOUNT_Z_SCORE (+2.6693), TRANS_LV1 (+0.9704), SUM_AMOUNT_24H (+0.8837)","TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (+0.9511), SUM_AMOUNT_24H × TRANS_LV2 (-0.7147), TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.6533)",TRANS_AMOUNT_Z_SCORE: 23.04 → 4.83 (-18.20),Payment,Credit_card_repayment,2019-09-10,Tue,14,1,40000000.0,M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,40100000.0,2,40100000.0,2,693916.224,1736383.142857143,42,0.347124829462778,-1.3269687637147036
1134,1,0.43498695,"Flagged due to: unusual transaction sequence position (transaction number: 3), and transaction occurred at off-hour (1:00), and high 24-hour transaction count (12 transfers).","TRANS_NO (+1.5332), TRANS_HOUR (+0.8701), COUNT_24H (+0.5447)","TRANS_NO × SUM_AMOUNT_24H (+0.4854), TRANS_HOUR × TRANS_NO (+0.3784), TRANS_HOUR × TRANS_AMOUNT (+0.3193)",,Transfer,Within_bank,2019-10-19,Sat,1,3,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,6400000.0,12,10449000.0,16,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1305864779011434
1149,1,0.802025,"Flagged due to: high 24-hour transaction volume sum (473,200,000.00), and unusual transaction sequence position (transaction number: 5), and sudden transaction volume spike (24h sum is 87.0% of 7d sum).","SUM_AMOUNT_24H (+2.6540), TRANS_NO (+1.4401), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2752)","TRANS_NO × SUM_AMOUNT_24H (-0.9505), SUM_AMOUNT_24H × TRANS_LV2 (-0.3334), TRANS_NO × SUM_AMOUNT_7D (-0.2625)","SUM_AMOUNT_24H: 473,200,000.00 → 295,837,548.44 (-177,362,451.56)",Payment,Credit_card_repayment,2019-06-25,Tue,14,5,176800000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,473200000.0,6,543700000.0,9,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.87353486,"Flagged due to: high 24-hour transaction volume sum (573,200,000.00), and high 7-day transaction volume sum (643,700,000.00), and sudden transaction volume spike (24h sum is 89.0% of 7d sum).","SUM_AMOUNT_24H (+3.7019), SUM_AMOUNT_7D (+0.4308), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.3841)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.3917), SUM_AMOUNT_24H × TRANS_LV2 (-0.3058), COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2474)","SUM_AMOUNT_24H: 573,200,000.00 → 366,019,481.64 (-207,180,518.36)",Payment,Credit_card_repayment,2019-06-25,Tue,15,1,100000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,573200000.0,7,643700000.0,10,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.53001505,"Flagged due to: high 24-hour transaction volume sum (371,100,000.00), and high 7-day transaction volume sum (706,142,000.00), and unusual transaction sequence position (transaction number: 2).","SUM_AMOUNT_24H (+2.8318), SUM_AMOUNT_7D (+1.1510), TRANS_NO (+0.1562)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.7599), SUM_AMOUNT_24H × TRANS_LV2 (-0.3838), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.2571)","SUM_AMOUNT_24H: 371,100,000.00 → 366,019,642.94 (-5,080,357.06), SUM_AMOUNT_7D: 706,142,000.00 → 696,539,628.75 (-9,602,371.25)",Payment,Credit_card_repayment,2019-07-05,Fri,17,2,58000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,371100000.0,4,706142000.0,8,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.8732582,"Flagged due to: high 24-hour transaction volume sum (403,360,000.00), and amount is 4.0x higher than customer's average transaction size, and high 7-day transaction volume sum (596,360,000.00).","SUM_AMOUNT_24H (+2.8938), TRANS_AMOUNT_Z_SCORE (+0.4105), SUM_AMOUNT_7D (+0.3874)","SUM_AMOUNT_24H × TRANS_LV2 (-0.7785), SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (-0.4213), SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.4093)","SUM_AMOUNT_24H: 403,360,000.00 → 295,837,442.28 (-107,522,557.72)",Payment,Credit_card_repayment,2019-08-03,Sat,15,2,278560000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,403360000.0,3,596360000.0,5,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.49144253,"Flagged due to: high 24-hour transaction volume sum (372,647,000.00), and unusual transaction sequence position (transaction number: 4), and high 7-day transaction volume sum (818,047,000.00).","SUM_AMOUNT_24H (+2.4955), TRANS_NO (+0.8843), SUM_AMOUNT_7D (+0.8305)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.8016), TRANS_NO × SUM_AMOUNT_24H (-0.4859), TRANS_NO × SUM_AMOUNT_7D (-0.4756)","SUM_AMOUNT_24H: 372,647,000.00 → 366,019,801.55 (-6,627,198.45), TRANS_NO: 4.00 → 2.00 (-2.00), SUM_AMOUNT_7D: 818,047,000.00 → 696,539,226.65 (-121,507,773.35)",Payment,Credit_card_repayment,2019-08-26,Mon,18,4,59700000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,372647000.0,7,818047000.0,18,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (466,780,000.00), and transaction occurred at off-hour (22:00), and high 7-day transaction volume sum (678,980,000.00).","SUM_AMOUNT_24H (+2.8922), TRANS_HOUR (+0.4496), SUM_AMOUNT_7D (+0.3819)","SUM_AMOUNT_24H × TRANS_LV2 (-0.7786), SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (-0.4210), SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.4099)","SUM_AMOUNT_24H: 466,780,000.00 → 295,837,388.02 (-170,942,611.98)",Payment,Credit_card_repayment,2019-09-03,Tue,22,2,282680000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,466780000.0,2,678980000.0,6,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.928741,"Flagged due to: high 24-hour transaction volume sum (532,580,000.00), and high 7-day transaction volume sum (744,780,000.00), and transaction amount covers 44.1x their monthly average savings balance.","SUM_AMOUNT_24H (+3.5799), SUM_AMOUNT_7D (+1.3039), BALANCE_COVERAGE_RATIO (+0.2256)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.6656), SUM_AMOUNT_24H × TRANS_LV2 (-0.3058), BENFORD_DEV × SUM_AMOUNT_7D (-0.2440)","SUM_AMOUNT_24H: 532,580,000.00 → 366,019,741.71 (-166,560,258.29), SUM_AMOUNT_7D: 744,780,000.00 → 131,697,604.45 (-613,082,395.55)",Payment,Credit_card_repayment,2019-09-04,Wed,9,1,65800000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,532580000.0,3,744780000.0,7,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.928741,"Flagged due to: high 24-hour transaction volume sum (582,780,000.00), and high 7-day transaction volume sum (794,980,000.00), and transaction amount covers 33.6x their monthly average savings balance.","SUM_AMOUNT_24H (+3.5807), SUM_AMOUNT_7D (+1.2904), BALANCE_COVERAGE_RATIO (+0.2298)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.6644), SUM_AMOUNT_24H × TRANS_LV2 (-0.3058), BENFORD_DEV × SUM_AMOUNT_7D (-0.2447)","SUM_AMOUNT_24H: 582,780,000.00 → 366,019,894.27 (-216,760,105.73), SUM_AMOUNT_7D: 794,980,000.00 → 131,697,707.52 (-663,282,292.48)",Payment,Credit_card_repayment,2019-09-04,Wed,14,1,50200000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,582780000.0,4,794980000.0,8,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (507,580,000.00), and high 7-day transaction volume sum (903,880,000.00), and transaction amount covers 73.0x their monthly average savings balance.","SUM_AMOUNT_24H (+3.7606), SUM_AMOUNT_7D (+1.6886), BALANCE_COVERAGE_RATIO (+0.2083)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.3542), SUM_AMOUNT_24H × TRANS_LV2 (-0.3019), BENFORD_DEV × SUM_AMOUNT_24H (+0.2624)","SUM_AMOUNT_24H: 507,580,000.00 → 295,837,426.20 (-211,742,573.80)",Payment,Credit_card_repayment,2019-09-04,Wed,20,2,108900000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,507580000.0,4,903880000.0,9,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (582,580,000.00), and high 7-day transaction volume sum (978,880,000.00), and transaction occurred at off-hour (22:00).","SUM_AMOUNT_24H (+3.6625), SUM_AMOUNT_7D (+1.7366), TRANS_HOUR (+0.4477)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.3569), SUM_AMOUNT_24H × TRANS_LV2 (-0.3059), BENFORD_DEV × SUM_AMOUNT_24H (+0.2586)","SUM_AMOUNT_24H: 582,580,000.00 → 295,837,517.60 (-286,742,482.40)",Payment,Credit_card_repayment,2019-09-04,Wed,22,1,75000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,582580000.0,5,978880000.0,10,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (506,000,000.00), and high 7-day transaction volume sum (1,184,980,000.00), and unusual transaction sequence position (transaction number: 3).","SUM_AMOUNT_24H (+3.5721), SUM_AMOUNT_7D (+1.6447), TRANS_NO (+0.6874)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.4377), SUM_AMOUNT_7D × TRANS_LV2 (-0.3151), SUM_AMOUNT_24H × TRANS_LV2 (-0.2685)","SUM_AMOUNT_24H: 506,000,000.00 → 295,837,263.52 (-210,162,736.48)",Payment,Credit_card_repayment,2019-09-05,Thu,8,3,206100000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,506000000.0,5,1184980000.0,11,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.8657321,"Flagged due to: high 24-hour transaction volume sum (412,400,000.00), and high 7-day transaction volume sum (1,108,940,000.00), and unusual transaction sequence position (transaction number: 3).","SUM_AMOUNT_24H (+2.8919), SUM_AMOUNT_7D (+1.4068), TRANS_NO (+0.6091)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.5258), SUM_AMOUNT_7D × TRANS_LV2 (-0.3524), SUM_AMOUNT_24H × TRANS_LV2 (-0.3334)","SUM_AMOUNT_24H: 412,400,000.00 → 295,837,502.57 (-116,562,497.43)",Payment,Credit_card_repayment,2019-11-04,Mon,14,3,194700000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,412400000.0,2,1108940000.0,10,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (596,000,000.00), and high 7-day transaction volume sum (1,292,540,000.00), and transaction amount covers 123.0x their monthly average savings balance.","SUM_AMOUNT_24H (+3.7029), SUM_AMOUNT_7D (+2.0164), BALANCE_COVERAGE_RATIO (+0.2217)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.3555), SUM_AMOUNT_24H × TRANS_LV2 (-0.3058), BENFORD_DEV × SUM_AMOUNT_24H (+0.2639)","SUM_AMOUNT_24H: 596,000,000.00 → 295,837,276.96 (-300,162,723.04), SUM_AMOUNT_7D: 1,292,540,000.00 → 373,189,145.63 (-919,350,854.37)",Payment,Credit_card_repayment,2019-11-04,Mon,15,1,183600000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,596000000.0,3,1292540000.0,11,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (659,750,000.00), and high 7-day transaction volume sum (1,356,290,000.00), and unusual transaction sequence position (transaction number: 3).","SUM_AMOUNT_24H (+3.5234), SUM_AMOUNT_7D (+2.0680), TRANS_NO (+0.5544)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.5256), TRANS_NO × SUM_AMOUNT_24H (-0.2846), SUM_AMOUNT_24H × TRANS_LV2 (-0.2513)","SUM_AMOUNT_24H: 659,750,000.00 → 209,199,521.75 (-450,550,478.25)",Payment,Credit_card_repayment,2019-11-04,Mon,16,3,63750000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,659750000.0,4,1356290000.0,12,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (472,050,000.00), and high 7-day transaction volume sum (1,386,290,000.00), and unusual transaction sequence position (transaction number: 3).","SUM_AMOUNT_24H (+3.0184), SUM_AMOUNT_7D (+2.1321), TRANS_NO (+0.5823)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.5910), TRANS_NO × SUM_AMOUNT_24H (-0.3513), TRANS_NO × SUM_AMOUNT_7D (-0.1971)","SUM_AMOUNT_24H: 472,050,000.00 → 139,466,372.24 (-332,583,627.76), SUM_AMOUNT_7D: 1,386,290,000.00 → 492,761,812.21 (-893,528,187.79)",Transfer,Outside_bank,2019-11-04,Mon,17,3,30000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,472050000.0,4,1386290000.0,13,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (497,050,000.00), and high 7-day transaction volume sum (1,411,290,000.00), and unusual transaction sequence position (transaction number: 3).","SUM_AMOUNT_24H (+3.0667), SUM_AMOUNT_7D (+2.1307), TRANS_NO (+0.5888)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.5911), TRANS_NO × SUM_AMOUNT_24H (-0.3514), TRANS_NO × SUM_AMOUNT_7D (-0.1970)","SUM_AMOUNT_24H: 497,050,000.00 → 139,466,340.69 (-357,583,659.31), SUM_AMOUNT_7D: 1,411,290,000.00 → 492,762,424.91 (-918,527,575.09)",Transfer,Outside_bank,2019-11-04,Mon,18,3,25000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,497050000.0,5,1411290000.0,14,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,0.95617837,"Flagged due to: high 24-hour transaction volume sum (421,210,000.00), and high 7-day transaction volume sum (907,210,000.00), and unusual transaction sequence position (transaction number: 3).","SUM_AMOUNT_24H (+2.8926), SUM_AMOUNT_7D (+1.5292), TRANS_NO (+0.5905)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.5263), SUM_AMOUNT_24H × TRANS_LV2 (-0.3335), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.2621)","SUM_AMOUNT_24H: 421,210,000.00 → 295,837,505.15 (-125,372,494.85)",Payment,Credit_card_repayment,2019-12-04,Wed,21,3,188210000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,421210000.0,3,907210000.0,11,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (490,510,000.00), and high 7-day transaction volume sum (976,510,000.00), and transaction occurred at off-hour (22:00).","SUM_AMOUNT_24H (+3.0007), SUM_AMOUNT_7D (+1.6967), TRANS_HOUR (+0.5167)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.4511), SUM_AMOUNT_24H × TRANS_LV2 (-0.3880), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.2667)","SUM_AMOUNT_24H: 490,510,000.00 → 295,837,253.67 (-194,672,746.33), SUM_AMOUNT_7D: 976,510,000.00 → 492,762,676.09 (-483,747,323.91)",Payment,Credit_card_repayment,2019-12-04,Wed,22,1,69300000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,490510000.0,4,976510000.0,12,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (785,610,000.00), and high 7-day transaction volume sum (1,271,610,000.00), and transaction amount covers 197.7x their monthly average savings balance.","SUM_AMOUNT_24H (+2.9246), SUM_AMOUNT_7D (+1.6848), BALANCE_COVERAGE_RATIO (+0.7802)","SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-1.1667), SUM_AMOUNT_24H × TRANS_LV2 (-0.8332), SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (-0.5771)","SUM_AMOUNT_24H: 785,610,000.00 → 139,466,574.06 (-646,143,425.94)",Payment,Credit_card_repayment,2019-12-05,Thu,10,2,295100000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,785610000.0,5,1271610000.0,13,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
1149,1,1.0,"Flagged due to: high 24-hour transaction volume sum (905,610,000.00), and high 7-day transaction volume sum (1,391,610,000.00), and unusual transaction sequence position (transaction number: 3).","SUM_AMOUNT_24H (+3.5104), SUM_AMOUNT_7D (+1.9823), TRANS_NO (+0.5737)","SUM_AMOUNT_24H × SUM_AMOUNT_7D (-0.5308), TRANS_NO × SUM_AMOUNT_24H (-0.2856), SUM_AMOUNT_24H × TRANS_LV2 (-0.2513)","SUM_AMOUNT_24H: 905,610,000.00 → 139,465,923.80 (-766,144,076.20)",Payment,Credit_card_repayment,2019-12-05,Thu,12,3,120000000.0,M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,905610000.0,6,1391610000.0,14,1492431.96125,70275347.51773049,141,0.043763912950767064,-0.8364814183201443
