TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,BUST_OUT_UTILIZATION,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
989774,471,1,0.905461847782135,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 71.35), and transaction amount covers 4.1x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+3.3440), BALANCE_COVERAGE_RATIO (+0.3859), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3013)","TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2925), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (-0.1127), VELOCITY_RATIO_AMOUNT_24H_VS_7D × DAYS_AMOUNT_COMBINED (+0.1098)","TRANS_AMOUNT: 150,000,000.00 -> 78,667,259.22 (-71,332,740.78)",Transfer,Within_bank,2019-07-18,Thu,6,2,150000000.0,483817,65ca5ccec5b9d966,iOS,223.82.xx.xx (HCM),F,2019-06-05,1981-09-08,0,2019-06-05,BRANCH,1,SMS,State servant,150000000.0,1,150000000.0,1,150000000.0,1,150000000.0,1,150000000.0,1,150000000.0,1,36690057.17285714,69960000.0,10,43.25,1,993.0,LOGIN,0.0,0.0,0.0,-1.0106583811507186,1,0.7112214308695028,0.0,0.6433421052631579,0,0.0
646993,482,1,0.7994921207427979,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and transaction amount is 2.8x higher than historical average, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.38).","TRANS_HOUR (+3.9292), TRANS_AMOUNT_Z_SCORE (+0.4600), HIST_BIOMETRIC_RATIO (+0.1863)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.6319), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3448), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2183)","TRANS_AMOUNT: 3,000,000.00 -> 1,773,922.92 (-1,226,077.08)",Transfer,Outside_bank,2019-07-21,Sun,1,1,3000000.0,90633,8de02a9913262131,Web,168.55.xx.xx (CT),M,2019-05-20,1997-10-06,0,2019-05-20,BRANCH,1,SMART_OTP,Working,3000000.0,1,3000000.0,1,3000000.0,1,5400000.0,3,7750000.0,7,17852000.0,15,2043493.01,1063369.5988023952,167,1.125,1,825.0,LOGIN,0.3846152366864474,26.0,0.2149680305747076,-1.3216419008590108,1,0.7921388953490791,2.8624315401789974e-05,0.0,0,1.0
646975,482,1,0.700776994228363,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and transaction amount is 1.7x higher than historical average, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.14).","TRANS_HOUR (+3.8212), TRANS_AMOUNT_Z_SCORE (+0.1704), HIST_BIOMETRIC_RATIO (+0.1531)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.4851), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3826), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.3562)","TRANS_AMOUNT: 1,800,000.00 -> 1,346,338.46 (-453,661.54)",Transfer,Outside_bank,2019-09-11,Wed,2,1,1800000.0,883365,a6c14c0d86c6a1ed,Android,110.59.xx.xx (HN),M,2019-05-20,1997-10-06,0,2019-05-20,BRANCH,1,SMART_OTP,Working,3801000.0,2,3801000.0,2,3801000.0,2,3801000.0,2,8901000.0,4,25231000.0,24,2043493.01,1063369.5988023952,167,5.291666666666667,1,2074.0,LOGIN,0.14492751522789635,69.0,0.2149680305747076,-1.3216419008590108,1,0.7921388953490791,2.8624315401789974e-05,0.0,0,0.0
646976,482,1,0.7264732122421265,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and transaction amount is 1.9x higher than historical average, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.14).","TRANS_HOUR (+3.7347), TRANS_AMOUNT_Z_SCORE (+0.4495), HIST_BIOMETRIC_RATIO (+0.1578)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.6483), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3800), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2026)","TRANS_AMOUNT: 2,001,000.00 -> 1,773,923.48 (-227,076.52)",Transfer,Within_bank,2019-09-11,Wed,2,1,2001000.0,692656,a6c14c0d86c6a1ed,Android,152.24.xx.xx (HN),M,2019-05-20,1997-10-06,0,2019-05-20,BRANCH,1,SMART_OTP,Working,3801000.0,2,3801000.0,2,3801000.0,2,3801000.0,2,8901000.0,4,25231000.0,24,2043493.01,1063369.5988023952,167,0.0,2,2074.0,LOGIN,0.14492751522789635,69.0,0.2149680305747076,-1.3216419008590108,2,0.7921388953490791,2.8624315401789974e-05,0.0,0,0.0
646922,482,1,1.0,"Flagged due to: transaction amount is 10.6x higher than historical average, and transaction amount covers 5.5x monthly average balance, and transaction amount is 5.1x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+3.9885), BALANCE_COVERAGE_RATIO (+0.5847), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5286)","HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3305), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2711), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2063)","TRANS_AMOUNT: 11,251,000.00 -> 8,732,804.19 (-2,518,195.81)",Transfer,Outside_bank,2019-10-05,Sat,11,3,11251000.0,897753,a6c14c0d86c6a1ed,Android,194.101.xx.xx (HN),M,2019-05-20,1997-10-06,0,2019-05-20,BRANCH,1,SMART_OTP,Working,11451000.0,2,11451000.0,2,11451000.0,2,11451000.0,2,12451000.0,3,37282000.0,17,2043493.01,1063369.5988023952,167,3.75,1,2659.0,LOGIN,0.11494251552384879,87.0,0.2149680305747076,-1.3216419008590108,1,0.7921388953490791,2.8624315401789974e-05,0.0,0,0.0
646997,482,1,0.8123304843902588,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and transaction amount is 2.3x higher than historical average, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.11).","TRANS_HOUR (+3.9530), TRANS_AMOUNT_Z_SCORE (+0.4408), HIST_BIOMETRIC_RATIO (+0.1422)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.6319), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3448), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2183)","TRANS_AMOUNT: 2,400,000.00 -> 1,818,475.34 (-581,524.66)",Transfer,Outside_bank,2019-10-07,Mon,1,1,2400000.0,895071,a6c14c0d86c6a1ed,Android,242.248.xx.xx (HN),M,2019-05-20,1997-10-06,0,2019-05-20,BRANCH,1,SMART_OTP,Working,2400000.0,1,2400000.0,1,8450000.0,2,22401000.0,5,23401000.0,6,43132000.0,18,2043493.01,1063369.5988023952,167,0.4166666666666667,2,2697.0,LOGIN,0.11111109876543347,90.0,0.2149680305747076,-1.3216419008590108,1,0.7921388953490791,2.8624315401789974e-05,0.0,0,0.0
1072748,484,1,0.8250859379768372,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.50), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","TRANS_HOUR (+4.1066), HIST_BIOMETRIC_RATIO (+0.2561), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2083)","TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.4330), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3485), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2250)",,Transfer,Outside_bank,2019-08-29,Thu,0,1,2000000.0,191343,285693dc46ca88fa,Android,188.32.xx.xx (NA),M,2019-06-24,1993-10-11,0,2019-06-25,BRANCH,1,SMART_OTP,Working,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,4541000.0,4,8056499.062857143,4645096.153846154,104,7.208333333333333,1,999.0,LOGIN,0.49999989130437145,46.0,0.19655106327844615,-1.166028856773688,1,0.7112214308695028,0.0,0.0,0,0.0
1072749,484,1,0.6047934293746948,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.50), and transaction amount is 1.8x higher than 30-day average transaction size.","TRANS_HOUR (+4.2190), HIST_BIOMETRIC_RATIO (+0.1812), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.0872)","TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.4404), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3603), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2531)","TRANS_AMOUNT: 3,000,000.00 -> 2,673,365.59 (-326,634.41)",Transfer,Outside_bank,2019-09-18,Wed,0,1,3000000.0,757012,285693dc46ca88fa,Android,92.111.xx.xx (NA),M,2019-06-24,1993-10-11,0,2019-06-25,BRANCH,1,SMART_OTP,Working,3000000.0,1,3000000.0,1,3000000.0,1,3000000.0,1,4000000.0,2,10041000.0,6,8056499.062857143,4645096.153846154,104,3.3333333333333335,1,999.0,LOGIN,0.4999999375000078,80.0,0.19655106327844615,-1.166028856773688,1,0.7112214308695028,0.0,0.0,0,0.0
1072765,484,1,0.6435261964797974,"Flagged due to: transaction amount is 7.8x higher than historical average, and transaction amount is 9.0x higher than 30-day average transaction size, and transaction amount covers 4.5x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.1763), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1305), BALANCE_COVERAGE_RATIO (+0.4799)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2431), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1814), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1776)","TRANS_AMOUNT: 36,209,000.00 -> 32,760,916.81 (-3,448,083.19)",Transfer,Outside_bank,2019-10-12,Sat,20,2,36209000.0,909622,285693dc46ca88fa,Android,120.47.xx.xx (NA),M,2019-06-24,1993-10-11,0,2019-06-25,BRANCH,1,SMART_OTP,Working,36209000.0,1,36209000.0,1,36209000.0,1,42809000.0,4,67109000.0,13,84109000.0,21,8056499.062857143,4645096.153846154,104,1.25,1,999.0,LOGIN,0.49655168989298687,145.0,0.19655106327844615,-1.166028856773688,1,0.7112214308695028,0.0,0.0,0,0.0
1072700,484,1,0.8391692638397217,"Flagged due to: transaction amount is 8.6x higher than historical average, and transaction amount covers 5.0x monthly average balance, and transaction amount is 5.0x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+3.1728), BALANCE_COVERAGE_RATIO (+0.5206), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4065)","HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.1877), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1835), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1795)","TRANS_AMOUNT: 40,170,000.00 -> 36,962,570.83 (-3,207,429.17)",Transfer,Outside_bank,2019-11-13,Wed,7,2,40170000.0,313365,285693dc46ca88fa,Android,207.72.xx.xx (NA),M,2019-06-24,1993-10-11,0,2019-06-25,BRANCH,1,SMART_OTP,Working,40170000.0,1,40170000.0,1,40170000.0,1,48170000.0,2,48170000.0,2,64870000.0,8,8056499.062857143,4645096.153846154,104,1.7083333333333333,1,999.0,LOGIN_FINGER,0.4911504207455566,226.0,0.19655106327844615,-1.166028856773688,1,0.7112214308695028,0.0,0.0,0,0.0
1304008,615,1,0.8493833541870117,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 70.27), and long inactivity period (108.8 days since last transaction), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+3.3184), DAYS_SINCE_LAST_TRANS (+1.0781), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2572)","TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2517), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.2149), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.1288)","TRANS_AMOUNT: 3,125,000.00 -> 2,337,267.99 (-787,732.01)",Transfer,Outside_bank,2019-10-28,Mon,19,1,3125000.0,85968,1cc41faf4bc8811c,Android,135.165.xx.xx (HN),F,2019-07-12,1994-11-24,0,2019-07-12,BRANCH,1,SMART_OTP,Working,3125000.0,1,3125000.0,1,3125000.0,1,3125000.0,1,3125000.0,1,3125000.0,1,1738366.7566666666,1249021.2916666667,24,108.79166666666667,1,999.0,LOGIN,0.0,16.0,0.0,-1.215422611949282,1,0.7112214308695028,0.0,0.0,0,0.0
1051280,617,1,1.0,"Flagged due to: transaction amount is 15.5x higher than historical average, and transaction amount covers 13.2x monthly average balance, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.20).","TRANS_AMOUNT_Z_SCORE (+3.8874), BALANCE_COVERAGE_RATIO (+0.8334), HIST_BIOMETRIC_RATIO (+0.3211)","HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3305), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.3092), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2846)","TRANS_AMOUNT: 10,000,000.00 -> 5,135,793.69 (-4,864,206.31)",Transfer,Within_bank,2019-11-04,Mon,19,1,10000000.0,792156,b8609b8c34647c35,iOS,36.98.xx.xx (HCM),M,2019-05-14,1991-11-04,0,2019-06-03,MYbank,1,SMS,Commercial associate,10000000.0,1,10000000.0,1,10190000.0,2,10190000.0,2,10420000.0,3,10420000.0,3,759126.4185714286,645416.6666666666,24,0.9583333333333334,2,3670.0,LOGIN,0.199999960000008,50.0,0.0,-1.2187946516613175,1,0.7112214308695028,0.0,0.0,0,0.0
1086926,635,1,0.6095219254493713,"Flagged due to: transaction amount is 8.3x higher than historical average, and transaction amount covers 4.2x monthly average balance, and transaction amount is 4.8x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.9818), BALANCE_COVERAGE_RATIO (+0.5105), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4046)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2023), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1747), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.1635)","TRANS_AMOUNT: 3,000,000.00 -> 2,989,076.61 (-10,923.39)",Transfer,Outside_bank,2019-11-05,Tue,18,1,3000000.0,190094,f438f9592a249332,Android,97.6.xx.xx (DN),M,2019-09-25,2000-08-25,0,2019-10-08,BRANCH,1,SMART_OTP,Commercial associate,3000000.0,1,3300000.0,2,3300000.0,2,3300000.0,2,3300000.0,2,4339000.0,7,708308.2566666667,360930.23255813954,43,0.08333333333333333,2,667.0,LOGIN_FINGER,0.48113203008188393,106.0,0.0,-1.0823620743416151,2,0.7112214308695028,0.0,0.0,0,0.0
1086929,635,1,1.0,"Flagged due to: transaction amount is 11.5x higher than historical average, and transaction amount is 8.7x higher than 30-day average transaction size, and transaction amount covers 5.8x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+4.0710), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.0800), BALANCE_COVERAGE_RATIO (+0.5195)","HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3516), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2476), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2322)","TRANS_AMOUNT: 4,140,000.00 -> 2,872,039.72 (-1,267,960.28)",Transfer,Outside_bank,2019-12-07,Sat,16,2,4140000.0,937837,f438f9592a249332,Android,72.5.xx.xx (DN),M,2019-09-25,2000-08-25,0,2019-10-08,BRANCH,1,SMART_OTP,Commercial associate,4140000.0,1,4140000.0,1,4140000.0,1,4880000.0,6,4880000.0,6,7576000.0,16,708308.2566666667,360930.23255813954,43,1.0833333333333333,1,1433.0,LOGIN,0.48557689973187984,208.0,0.0,-1.0823620743416151,1,0.7112214308695028,0.0,0.0,0,0.0
1034951,640,1,0.7818449139595032,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 5.00), and transaction amount leading digits deviation from Benford's Law (score: 0.3676), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","TRANS_HOUR (+2.9503), BENFORD_DEV (+0.7050), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2557)","TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.4179), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2988), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.2646)","TRANS_AMOUNT: 1,740,000.00 -> 431,991.52 (-1,308,008.48)",Transfer,Within_bank,2019-08-22,Thu,5,1,1740000.0,513695,17317a94e3fda315,iOS,209.134.xx.xx (HCM),M,2019-04-26,1990-07-09,0,2019-06-03,BRANCH,1,SMS,Working,1740000.0,1,1740000.0,1,1740000.0,1,1740000.0,1,1740000.0,1,4770000.0,8,1329118.49875,1356661.0169491526,59,8.625,1,1915.0,LOGIN_FINGER,0.3913042911153201,69.0,0.36760838353631675,-1.1317807288531814,1,0.7112214308695028,0.0,0.0,0,0.0
1034973,640,1,1.0,"Flagged due to: transaction amount is 14.9x higher than historical average, and transaction amount is 8.1x higher than 30-day average transaction size, and transaction amount covers 15.2x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+4.2164), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.0891), BALANCE_COVERAGE_RATIO (+0.7988)","HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3636), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.3058), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2259)","TRANS_AMOUNT: 20,150,000.00 -> 7,835,946.70 (-12,314,053.30)",Transfer,Outside_bank,2019-11-12,Tue,10,1,20150000.0,687495,17317a94e3fda315,iOS,226.6.xx.xx (HCM),M,2019-04-26,1990-07-09,0,2019-06-03,BRANCH,1,SMS,Working,20150000.0,1,20150000.0,1,20150000.0,1,20150000.0,1,24205000.0,7,24725000.0,10,1329118.49875,1356661.0169491526,59,2.9583333333333335,1,3888.0,LOGIN_FINGER,0.4425287101994994,174.0,0.36760838353631675,-1.1317807288531814,1,0.7112214308695028,0.0,0.0,0,0.0
1034957,640,1,0.9733688235282898,"Flagged due to: transaction amount is 7.6x higher than historical average, and transaction amount is 5.7x higher than 30-day average transaction size, and recent security credential modification (4822.0 hours ago).","TRANS_AMOUNT_Z_SCORE (+2.2781), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.6967), HOURS_SINCE_SEC_EVENT (+0.5591)","HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_Z_SCORE (+0.2166), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2108), BENFORD_DEV × TRANS_AMOUNT_Z_SCORE (+0.1619)","TRANS_AMOUNT: 10,270,000.00 -> 7,835,956.25 (-2,434,043.75)",Transfer,Outside_bank,2019-12-21,Sat,8,1,10270000.0,824084,17317a94e3fda315,iOS,122.245.xx.xx (HCM),M,2019-04-26,1990-07-09,0,2019-06-03,BRANCH,1,SMS,Working,10270000.0,1,10270000.0,1,10270000.0,1,10270000.0,1,18078000.0,5,21748000.0,12,1329118.49875,1356661.0169491526,59,2.875,1,4822.0,LOGIN,0.4553191295608881,235.0,0.36760838353631675,-1.1317807288531814,1,0.7112214308695028,0.0,0.0,0,0.0
1415879,755,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 66.56), and unusual combination of high transaction amount shortly after a security credential update (combined score: 0.00), and improbable sequential activity transition pattern (score: -2.172).","DAYS_AMOUNT_COMBINED (+2.7182), SEC_AMOUNT_COMBINED (+0.8884), ACTIVITY_SEQ_RARITY (+0.6880)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.4476), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.3834), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2721)","TRANS_AMOUNT: 2,400,000.00 -> 191,539.76 (-2,208,460.24)",Transfer,Outside_bank,2019-11-15,Fri,10,1,2400000.0,299894,9b0827f61aedd66a,iOS,51.234.xx.xx (DN),M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,Pensioner,2400000.0,1,2400000.0,1,2400000.0,1,2400000.0,1,2400000.0,1,2400000.0,1,228209.50416666665,2450000.0,2,91.79166666666667,1,0.0,LOGIN,0.0,1.0,0.0,-2.172453964726062,1,0.7112214308695028,0.0,0.0,0,0.0
1365084,777,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 70.09), and transaction amount covers 111.9x monthly average balance, and long inactivity period (72.7 days since last transaction).","DAYS_AMOUNT_COMBINED (+3.6017), BALANCE_COVERAGE_RATIO (+2.5471), DAYS_SINCE_LAST_TRANS (+0.3980)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.5388), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2722), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2551)","TRANS_AMOUNT: 12,000,000.00 -> 5,093,799.59 (-6,906,200.41)",Transfer,Outside_bank,2019-10-22,Tue,9,1,12000000.0,452974,a3d35b2fc45d9161,iOS,219.200.xx.xx (BD),F,2019-06-05,1984-05-16,0,2019-06-05,BRANCH,0,SMART_OTP,Working,12000000.0,1,12000000.0,1,12000000.0,1,12000000.0,1,12000000.0,1,12000000.0,1,107206.71666666667,8500000.0,2,72.70833333333333,1,3323.0,LOGIN,0.0,13.0,0.0,-0.9581408352170221,1,0.7112214308695028,0.0,0.0,0,0.0
1376318,806,1,0.7855538129806519,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 60.75), and unusual combination of high transaction amount shortly after a security credential update (combined score: 0.00), and transaction amount covers 19.0x monthly average balance.","DAYS_AMOUNT_COMBINED (+1.8793), SEC_AMOUNT_COMBINED (+0.9445), BALANCE_COVERAGE_RATIO (+0.8105)","TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.3754), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2522), HOURS_SINCE_SEC_EVENT × SEC_AMOUNT_COMBINED (+0.1999)","TRANS_AMOUNT: 2,379,665.00 -> 607,227.88 (-1,772,437.12)",Payment,Credit_card_repayment,2019-11-26,Tue,16,1,2379665.0,NaN,f20f7b7cdb46068e,iOS,141.125.xx.xx (DN),M,2019-01-10,1993-01-15,0,2019-09-26,AUTO-JOB,0,SMART_OTP,Businessman,2379665.0,1,2379665.0,1,2379665.0,1,2379665.0,1,2379665.0,1,2379665.0,1,125165.795,4261332.5,2,61.666666666666664,0,0.0,LOGIN,0.4499997750001125,20.0,0.0,-1.303704609216112,1,0.7112214308695028,0.0,0.41996,0,1.0
1400856,850,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 74.48), and transaction amount covers 690.6x monthly average balance, and unusual combination of high transaction amount shortly after a security credential update (combined score: 0.00).","DAYS_AMOUNT_COMBINED (+3.6041), BALANCE_COVERAGE_RATIO (+2.5299), SEC_AMOUNT_COMBINED (+0.8859)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.5360), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2699), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2602)","TRANS_AMOUNT: 30,000,000.00 -> 139,217.38 (-29,860,782.62)",Transfer,Outside_bank,2019-12-13,Fri,15,1,30000000.0,893473,26b97318ac3bcc4f,Android,240.65.xx.xx (HCM),F,2019-09-30,1991-10-20,0,2019-09-30,BRANCH,1,SMART_OTP,State servant,30000000.0,1,30000000.0,1,30000000.0,1,30000000.0,1,30000000.0,1,30000000.0,1,43437.9875,30000000.0,1,74.625,1,0.0,LOGIN,0.0,0.0,0.0,-2.054342783442995,1,0.7112214308695028,0.0,0.0,0,0.0
818221,921,1,1.0,"Flagged due to: transaction amount is 13.6x higher than historical average, and transaction amount covers 19.8x monthly average balance, and transaction amount is 7.3x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+3.8973), BALANCE_COVERAGE_RATIO (+0.9876), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.8744)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3950), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3121), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2944)","TRANS_AMOUNT: 18,840,000.00 -> 9,628,797.11 (-9,211,202.89)",Transfer,Outside_bank,2019-08-31,Sat,10,1,18840000.0,1212,8c2e1c2dcd92e770,Android,190.233.xx.xx (HN),M,2019-03-29,2000-02-26,0,2019-04-25,BRANCH,1,SMART_OTP,Commercial associate,18840000.0,1,18840000.0,1,18840000.0,1,18840000.0,1,18840000.0,1,20655000.0,8,953659.868888889,1383250.0,32,8.541666666666666,1,999.0,LOGIN_FINGER,0.3333331111112593,15.0,0.0,-1.2757411228936448,1,0.7112214308695028,0.0,0.0,0,0.0
